MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,MSOA01CD,MSOA01NM,CHGIND,median_price_2001,median_price_2011,median_price_2001_la,median_price_2011_la,median_price_2001_region,median_price_2011_region,earnings_2011,earnings_2001_la,earnings_2011_la,earnings_2001_region,earnings_2011_region,NS-SeC_higher_2001_pct,NS-SeC_higher_2011_pct,NS-SeC_higher_2001_la_pct,NS-SeC_higher_2011_la_pct,NS-SeC_higher_2001_region_pct,NS-SeC_higher_2011_region_pct,qualification_2001_pct,qualification_2011_pct,qualification_2001_la_pct,qualification_2011_la_pct,qualification_2001_region_pct,qualification_2011_region_pct,space_vacant_2001_pct,space_vacant_2011_pct,space_vacant_2001_la_pct,space_vacant_2011_la_pct,no_children_2001_pct,dependent_children_2001_pct,nondependent_children_2001_pct,no_children_2011_pct,dependent_children_2011_pct,nondependent_children_2011_pct,no_children_2001_la_pct,dependent_children_2001_la_pct,nondependent_children_2001_la_pct,no_children_2011_la_pct,dependent_children_2011_la_pct,nondependent_children_2011_la_pct,retired_2001_pct,student_2001_pct,retired_2011_pct,student_2011_pct,retired_2001_la_pct,student_2001_la_pct,retired_2011_la_pct,student_2011_la_pct,migrants_2011_pct,migrants_2001_la_pct,migrants_2011_la_pct,newlybuilt_sale_2001_pct,newlybuilt_sale_2011_pct,newlybuilt_sale_2001_la_pct,newlybuilt_sale_2011_la_pct,owned_2001_pct,rented_2001_pct,owned_2011_pct,rented_2011_pct,owned_2001_la_pct,rented_2001_la_pct,owned_2011_la_pct,rented_2011_la_pct
E02004156,Exeter 008,E07000041,Exeter,E12000009,South West,E02004156,Exeter 008,U,74975.0,160000,85500,182000,96500,185000,14845.71,10777,15360.0,12777,16958,0.238181818,0.263842438,0.243311641,0.290415885,0.263429357,0.318682609,0.268264463,0.334099001,0.202108942,0.285577292,0.188393525,0.273747797,0.038623422,0.06033123,0.027459906,0.034849079,0.146536183,0.102755601,0.038372392000000005,0.148762065,0.11770877,0.031263114,0.179696391,0.26616279800000003,0.077469779,0.177328297,0.227610576,0.078144673,0.240384615,0.393812709,0.186806216,0.570567713,0.3517274970000001,0.29699732100000004,0.347911,0.400502197,0.268781302,0.06974504,0.079449449,0.120535714,0.295081967,0.06939854599999999,0.137755102,0.366211692,0.580479011,0.280109106,0.6810742759999999,0.658664892,0.301956069,0.5979245360000001,0.380203891
E02004157,Exeter 009,E07000041,Exeter,E12000009,South West,E02004157,Exeter 009,U,120000.0,245250,85500,182000,96500,185000,20617.42,10777,15360.0,12777,16958,0.364970414,0.47799635,0.243311641,0.290415885,0.263429357,0.318682609,0.3824852070000001,0.509305655,0.202108942,0.285577292,0.188393525,0.273747797,0.02994228,0.041319667,0.027459906,0.034849079,0.177389364,0.17701747899999998,0.047973224,0.19612429,0.204477113,0.043100568,0.179696391,0.26616279800000003,0.077469779,0.177328297,0.227610576,0.078144673,0.400832178,0.296809986,0.425855513,0.331558935,0.3517274970000001,0.29699732100000004,0.347911,0.400502197,0.18946409600000005,0.06974504,0.079449449,0.222689076,0.0,0.06939854599999999,0.137755102,0.669021941,0.293789513,0.601737387,0.381222853,0.658664892,0.301956069,0.5979245360000001,0.380203891
E02004158,Exeter 010,E07000041,Exeter,E12000009,South West,E02004158,Exeter 010,U,75000.0,160000,85500,182000,96500,185000,13984.83,10777,15360.0,12777,16958,0.240304458,0.288534157,0.243311641,0.290415885,0.263429357,0.318682609,0.161652773,0.25746620600000003,0.202108942,0.285577292,0.188393525,0.273747797,0.032059186,0.036316095,0.027459906,0.034849079,0.185291309,0.276026743,0.090735435,0.177570093,0.25655713,0.08863430800000001,0.179696391,0.26616279800000003,0.077469779,0.177328297,0.227610576,0.078144673,0.391245791,0.118518519,0.427895981,0.158392435,0.3517274970000001,0.29699732100000004,0.347911,0.400502197,0.128067485,0.06974504,0.079449449,0.073260073,0.146853147,0.06939854599999999,0.137755102,0.7375796179999999,0.228025478,0.659632198,0.320771782,0.658664892,0.301956069,0.5979245360000001,0.380203891
E02004159,Exeter 011,E07000041,Exeter,E12000009,South West,E02004159,Exeter 011,U,109950.0,208000,85500,182000,96500,185000,18125.29,10777,15360.0,12777,16958,0.30316092,0.373155708,0.243311641,0.290415885,0.263429357,0.318682609,0.185524425,0.309762533,0.202108942,0.285577292,0.188393525,0.273747797,0.013633481,0.018195414,0.027459906,0.034849079,0.243086817,0.259485531,0.08745980699999999,0.224168571,0.281035796,0.086062452,0.179696391,0.26616279800000003,0.077469779,0.177328297,0.227610576,0.078144673,0.552321552,0.08662508699999999,0.575489577,0.157927985,0.3517274970000001,0.29699732100000004,0.347911,0.400502197,0.108842806,0.06974504,0.079449449,0.067708333,0.270440252,0.06939854599999999,0.137755102,0.863387978,0.099967856,0.7572988070000001,0.221122112,0.658664892,0.301956069,0.5979245360000001,0.380203891
E02004160,Exeter 012,E07000041,Exeter,E12000009,South West,E02004160,Exeter 012,U,93000.0,201250,85500,182000,96500,185000,14190.09,10777,15360.0,12777,16958,0.219042168,0.266338583,0.243311641,0.290415885,0.263429357,0.318682609,0.126120969,0.196726843,0.202108942,0.285577292,0.188393525,0.273747797,0.01397011,0.054602184000000005,0.027459906,0.034849079,0.189456343,0.249423394,0.098846787,0.189108911,0.245544554,0.092409241,0.179696391,0.26616279800000003,0.077469779,0.177328297,0.227610576,0.078144673,0.552265861,0.068882175,0.589943343,0.098441926,0.3517274970000001,0.29699732100000004,0.347911,0.400502197,0.06369338,0.06974504,0.079449449,0.007352941,0.294642857,0.06939854599999999,0.137755102,0.802306425,0.168039539,0.777557756,0.212541254,0.658664892,0.301956069,0.5979245360000001,0.380203891
E02004161,Exeter 013,E07000041,Exeter,E12000009,South West,E02004161,Exeter 013,U,73000.0,150000,85500,182000,96500,185000,12804.07,10777,15360.0,12777,16958,0.16567937800000002,0.23505191600000006,0.243311641,0.290415885,0.263429357,0.318682609,0.118289522,0.208527755,0.202108942,0.285577292,0.188393525,0.273747797,0.038083148,0.019242155,0.027459906,0.034849079,0.144506763,0.338832069,0.091388981,0.146392997,0.289465741,0.101418654,0.179696391,0.26616279800000003,0.077469779,0.177328297,0.227610576,0.078144673,0.305057956,0.139620653,0.374375,0.14625,0.3517274970000001,0.29699732100000004,0.347911,0.400502197,0.098545637,0.06974504,0.079449449,0.151515152,0.0,0.06939854599999999,0.137755102,0.49917519,0.441108545,0.510413522,0.460006037,0.658664892,0.301956069,0.5979245360000001,0.380203891
E02004162,Exeter 014,E07000041,Exeter,E12000009,South West,E02004162,Exeter 014,U,85950.0,168000,85500,182000,96500,185000,16731.44,10777,15360.0,12777,16958,0.285214008,0.338559164,0.243311641,0.290415885,0.263429357,0.318682609,0.187354086,0.273550725,0.202108942,0.285577292,0.188393525,0.273747797,0.036357986,0.030167264,0.027459906,0.034849079,0.199613028,0.244114802,0.07191228599999999,0.205420388,0.228210656,0.076378195,0.179696391,0.26616279800000003,0.077469779,0.177328297,0.227610576,0.078144673,0.465081724,0.113670134,0.565640194,0.123987034,0.3517274970000001,0.29699732100000004,0.347911,0.400502197,0.11796432,0.06974504,0.079449449,0.016460905,0.026086957,0.06939854599999999,0.137755102,0.727507256,0.242824895,0.636895596,0.34801355100000003,0.658664892,0.301956069,0.5979245360000001,0.380203891
E02004163,Exeter 015,E07000041,Exeter,E12000009,South West,E02004163,Exeter 015,U,120000.0,250000,85500,182000,96500,185000,17498.38,10777,15360.0,12777,16958,0.274914089,0.391437309,0.243311641,0.290415885,0.263429357,0.318682609,0.242912371,0.354519265,0.202108942,0.285577292,0.188393525,0.273747797,0.045236669000000014,0.058400719,0.027459906,0.034849079,0.164993726,0.178481807,0.080928482,0.174936387,0.192748092,0.080470738,0.179696391,0.26616279800000003,0.077469779,0.177328297,0.227610576,0.078144673,0.579199044,0.07172743599999999,0.6330985920000001,0.094366197,0.3517274970000001,0.29699732100000004,0.347911,0.400502197,0.08541951099999999,0.06974504,0.079449449,0.058479532,0.153846154,0.06939854599999999,0.137755102,0.73015375,0.232193285,0.715648855,0.257633588,0.658664892,0.301956069,0.5979245360000001,0.380203891
E02004164,Mid Devon 001,E07000042,Mid Devon,E12000009,South West,E02004164,Mid Devon 001,U,128975.0,250000,95000,182500,96500,185000,16481.58,12781,16862.0,12777,16958,0.247612847,0.335454732,0.238061741,0.30741132,0.263429357,0.318682609,0.220052083,0.318008359,0.174169949,0.26449367100000004,0.188393525,0.273747797,0.05065666,0.050794748,0.038359261,0.036245955,0.239130435,0.242687747,0.108695652,0.253003276,0.227520932,0.09173644,0.207342367,0.277240044,0.09081167,0.212100861,0.255662739,0.090237499,0.527100271,0.083333333,0.634076204,0.117181884,0.505136877,0.088635058,0.5882654039999999,0.113570926,0.073185545,0.04776851,0.043382637,0.019230769,0.0,0.143982002,0.06552419400000001,0.7541501979999999,0.190909091,0.76228613,0.209683291,0.712374698,0.23978569,0.690701508,0.281641126
E02004165,Mid Devon 002,E07000042,Mid Devon,E12000009,South West,E02004165,Mid Devon 002,U,91500.0,176250,95000,182500,96500,185000,15659.09,12781,16862.0,12777,16958,0.251188932,0.315844701,0.238061741,0.30741132,0.263429357,0.318682609,0.163207955,0.258069404,0.174169949,0.26449367100000004,0.188393525,0.273747797,0.034251412,0.023050655,0.038359261,0.036245955,0.22595978100000005,0.238391225,0.077879342,0.226041363,0.243227498,0.07660938,0.207342367,0.277240044,0.09081167,0.212100861,0.255662739,0.090237499,0.592786885,0.08,0.6899458159999999,0.099939795,0.505136877,0.088635058,0.5882654039999999,0.113570926,0.074934758,0.04776851,0.043382637,0.032085561,0.15555555599999998,0.143982002,0.06552419400000001,0.848263254,0.114808044,0.7768715409999999,0.204485872,0.712374698,0.23978569,0.690701508,0.281641126
E02004166,Mid Devon 003,E07000042,Mid Devon,E12000009,South West,E02004166,Mid Devon 003,U,110000.0,200000,95000,182500,96500,185000,15919.28,12781,16862.0,12777,16958,0.263895721,0.3453641670000001,0.238061741,0.30741132,0.263429357,0.318682609,0.205361535,0.309532852,0.174169949,0.26449367100000004,0.188393525,0.273747797,0.042595541,0.039957567,0.038359261,0.036245955,0.197089397,0.251143451,0.088981289,0.220626151,0.255616943,0.093554328,0.207342367,0.277240044,0.09081167,0.212100861,0.255662739,0.090237499,0.539215686,0.101055807,0.623143081,0.099296325,0.505136877,0.088635058,0.5882654039999999,0.113570926,0.071990134,0.04776851,0.043382637,0.0,0.0,0.143982002,0.06552419400000001,0.757588358,0.190852391,0.70718232,0.253775322,0.712374698,0.23978569,0.690701508,0.281641126
E02004167,Mid Devon 004,E07000042,Mid Devon,E12000009,South West,E02004167,Mid Devon 004,U,63500.0,138500,95000,182500,96500,185000,13046.26,12781,16862.0,12777,16958,0.14566659,0.212847362,0.238061741,0.30741132,0.263429357,0.318682609,0.096272582,0.17332369399999994,0.174169949,0.26449367100000004,0.188393525,0.273747797,0.02582073,0.033344021,0.038359261,0.036245955,0.163195759,0.306702007,0.089360091,0.175787728,0.287230514,0.08723051400000001,0.207342367,0.277240044,0.09081167,0.212100861,0.255662739,0.090237499,0.399204244,0.109416446,0.431788932,0.168597169,0.505136877,0.088635058,0.5882654039999999,0.113570926,0.095972222,0.04776851,0.043382637,0.081300813,0.06944444400000001,0.143982002,0.06552419400000001,0.504354411,0.432033321,0.479270315,0.470315091,0.712374698,0.23978569,0.690701508,0.281641126
E02004168,Mid Devon 005,E07000042,Mid Devon,E12000009,South West,E02004168,Mid Devon 005,U,68750.0,142000,95000,182500,96500,185000,13120.39,12781,16862.0,12777,16958,0.17592823300000002,0.217138876,0.238061741,0.30741132,0.263429357,0.318682609,0.105656616,0.168332993,0.174169949,0.26449367100000004,0.188393525,0.273747797,0.037009346,0.036645525,0.038359261,0.036245955,0.153667055,0.232828871,0.08653473,0.164959766,0.249451353,0.076810534,0.207342367,0.277240044,0.09081167,0.212100861,0.255662739,0.090237499,0.465151515,0.081060606,0.502784407,0.091487669,0.505136877,0.088635058,0.5882654039999999,0.113570926,0.088370565,0.04776851,0.043382637,0.007692308,0.018181818,0.143982002,0.06552419400000001,0.525621118,0.420031056,0.497073884,0.477322604,0.712374698,0.23978569,0.690701508,0.281641126
E02004169,Mid Devon 006,E07000042,Mid Devon,E12000009,South West,E02004169,Mid Devon 006,U,115000.0,226000,95000,182500,96500,185000,16338.94,12781,16862.0,12777,16958,0.265705922,0.337344644,0.238061741,0.30741132,0.263429357,0.318682609,0.163701869,0.271233834,0.174169949,0.26449367100000004,0.188393525,0.273747797,0.035909446,0.039004707,0.038359261,0.036245955,0.230364372,0.296761134,0.08340081,0.2183345,0.286564031,0.094821554,0.207342367,0.277240044,0.09081167,0.212100861,0.255662739,0.090237499,0.522962963,0.088888889,0.61827957,0.119815668,0.505136877,0.088635058,0.5882654039999999,0.113570926,0.06602843900000001,0.04776851,0.043382637,0.3984375,0.03960396,0.143982002,0.06552419400000001,0.7757085020000001,0.179352227,0.7673198040000001,0.208187544,0.712374698,0.23978569,0.690701508,0.281641126
E02004170,Mid Devon 007,E07000042,Mid Devon,E12000009,South West,E02004170,Mid Devon 007,U,90250.0,166875,95000,182500,96500,185000,13824.75,12781,16862.0,12777,16958,0.218762719,0.261246612,0.238061741,0.30741132,0.263429357,0.318682609,0.110500611,0.184543851,0.174169949,0.26449367100000004,0.188393525,0.273747797,0.037627119,0.026283988,0.038359261,0.036245955,0.211342022,0.28742515,0.090172596,0.205708967,0.266832144,0.092770711,0.207342367,0.277240044,0.09081167,0.212100861,0.255662739,0.090237499,0.474100719,0.069064748,0.560660445,0.104091888,0.505136877,0.088635058,0.5882654039999999,0.113570926,0.073400497,0.04776851,0.043382637,0.290076336,0.2,0.143982002,0.06552419400000001,0.715040507,0.245861219,0.6832143970000001,0.294135898,0.712374698,0.23978569,0.690701508,0.281641126
E02004171,Mid Devon 008,E07000042,Mid Devon,E12000009,South West,E02004171,Mid Devon 008,U,110500.0,232500,95000,182500,96500,185000,17550.4,12781,16862.0,12777,16958,0.295041828,0.385730212,0.238061741,0.30741132,0.263429357,0.318682609,0.24525607,0.35136907700000003,0.174169949,0.26449367100000004,0.188393525,0.273747797,0.042272574,0.036764706,0.038359261,0.036245955,0.20868644100000006,0.270127119,0.08933615800000001,0.204516539,0.265267176,0.08874045800000001,0.207342367,0.277240044,0.09081167,0.212100861,0.255662739,0.090237499,0.507087629,0.097293814,0.614864865,0.119594595,0.505136877,0.088635058,0.5882654039999999,0.113570926,0.069293838,0.04776851,0.043382637,0.134146341,0.013333333,0.143982002,0.06552419400000001,0.746822034,0.207274011,0.739185751,0.238231552,0.712374698,0.23978569,0.690701508,0.281641126
E02004172,Mid Devon 009,E07000042,Mid Devon,E12000009,South West,E02004172,Mid Devon 009,U,112000.0,198500,95000,182500,96500,185000,15685.21,12781,16862.0,12777,16958,0.24222275,0.315858168,0.238061741,0.30741132,0.263429357,0.318682609,0.190928521,0.285547104,0.174169949,0.26449367100000004,0.188393525,0.273747797,0.062549801,0.055126792,0.038359261,0.036245955,0.235869103,0.255418615,0.103697408,0.248930377,0.225204201,0.107740179,0.207342367,0.277240044,0.09081167,0.212100861,0.255662739,0.090237499,0.502205882,0.084558824,0.60247093,0.112645349,0.505136877,0.088635058,0.5882654039999999,0.113570926,0.077660439,0.04776851,0.043382637,0.007874016,0.013157895,0.143982002,0.06552419400000001,0.77518062,0.17977050600000002,0.777518475,0.198366394,0.712374698,0.23978569,0.690701508,0.281641126
E02004173,Mid Devon 010,E07000042,Mid Devon,E12000009,South West,E02004173,Mid Devon 010,U,132500.0,216250,95000,182500,96500,185000,16618.72,12781,16862.0,12777,16958,0.279239766,0.361069277,0.238061741,0.30741132,0.263429357,0.318682609,0.243107769,0.34413502100000004,0.174169949,0.26449367100000004,0.188393525,0.273747797,0.035329119,0.036597428,0.038359261,0.036245955,0.228218967,0.282960678,0.099074788,0.237166324,0.258042437,0.103696099,0.207342367,0.277240044,0.09081167,0.212100861,0.255662739,0.090237499,0.5161734339999999,0.094975912,0.616746086,0.108917631,0.505136877,0.088635058,0.5882654039999999,0.113570926,0.07075147700000001,0.04776851,0.043382637,0.0,0.0,0.143982002,0.06552419400000001,0.755589823,0.194680031,0.75119781,0.222792608,0.712374698,0.23978569,0.690701508,0.281641126
E02004174,Mid Devon 011,E07000042,Mid Devon,E12000009,South West,E02004174,Mid Devon 011,U,92000.0,170000,95000,182500,96500,185000,14227.8,12781,16862.0,12777,16958,0.221806854,0.28111273800000003,0.238061741,0.30741132,0.263429357,0.318682609,0.161370717,0.238549618,0.174169949,0.26449367100000004,0.188393525,0.273747797,0.021847071000000003,0.02832618,0.038359261,0.036245955,0.191878173,0.259898477,0.08460236900000001,0.186690224,0.24352179,0.083922261,0.207342367,0.277240044,0.09081167,0.212100861,0.255662739,0.090237499,0.508858965,0.08362863200000001,0.569188821,0.101567825,0.505136877,0.088635058,0.5882654039999999,0.113570926,0.075,0.04776851,0.043382637,0.189473684,0.060606061,0.143982002,0.06552419400000001,0.686294416,0.271404399,0.65606596,0.318904594,0.712374698,0.23978569,0.690701508,0.281641126
E02004175,North Devon 001,E07000043,North Devon,E12000009,South West,E02004175,North Devon 001,U,75000.0,146250,93500,185000,96500,185000,12106.85,11789,15971.0,12777,16958,0.152261172,0.206203474,0.212666709,0.279111796,0.263429357,0.318682609,0.106502542,0.180497469,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.132218845,0.132660167,0.089274659,0.102291344,0.178712221,0.229522558,0.074463425,0.177037334,0.234845444,0.073464472,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.4437869820000001,0.059171598,0.516930023,0.08427389,0.516220096,0.068421053,0.601186973,0.099225034,0.103860794,0.04438451,0.039832598,0.0,0.056818182,0.091104426,0.068356375,0.577495622,0.367775832,0.52468888,0.45604175,0.73216228,0.218403307,0.6845578859999999,0.291417715
E02004176,North Devon 002,E07000043,North Devon,E12000009,South West,E02004176,North Devon 002,U,112000.0,200000,93500,185000,96500,185000,14371.83,11789,15971.0,12777,16958,0.201610935,0.261121857,0.212666709,0.279111796,0.263429357,0.318682609,0.154259214,0.247392574,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.160701503,0.207787958,0.089274659,0.102291344,0.21663113,0.208528785,0.079744136,0.230483271,0.188351921,0.081371334,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.56685633,0.07254623,0.676724138,0.078304598,0.516220096,0.068421053,0.601186973,0.099225034,0.070150322,0.04438451,0.039832598,0.078431373,0.011764706000000002,0.091104426,0.068356375,0.7702472290000001,0.167092924,0.7422552659999999,0.229657166,0.73216228,0.218403307,0.6845578859999999,0.291417715
E02004177,North Devon 003,E07000043,North Devon,E12000009,South West,E02004177,North Devon 003,U,87250.0,162500,93500,185000,96500,185000,13335.54,11789,15971.0,12777,16958,0.164362905,0.240852246,0.212666709,0.279111796,0.263429357,0.318682609,0.117366172,0.188370188,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.091273018,0.095407618,0.089274659,0.102291344,0.192070485,0.254625551,0.085462555,0.190082645,0.255804801,0.094844549,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.457023061,0.07966457,0.548840478,0.11243851,0.516220096,0.068421053,0.601186973,0.099225034,0.084946595,0.04438451,0.039832598,0.030487805,0.04109589,0.091104426,0.068356375,0.7334801759999999,0.235242291,0.659189296,0.323494687,0.73216228,0.218403307,0.6845578859999999,0.291417715
E02004178,North Devon 004,E07000043,North Devon,E12000009,South West,E02004178,North Devon 004,U,149700.0,317500,93500,185000,96500,185000,16769.15,11789,15971.0,12777,16958,0.260939168,0.362399194,0.212666709,0.279111796,0.263429357,0.318682609,0.199306297,0.31494856600000004,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.246148459,0.31598063,0.089274659,0.102291344,0.236988848,0.218401487,0.080855019,0.199557522,0.232743363,0.092477876,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.6210780370000001,0.06677393400000001,0.659270998,0.125198098,0.516220096,0.068421053,0.601186973,0.099225034,0.07439225,0.04438451,0.039832598,0.13725490199999998,0.078431373,0.091104426,0.068356375,0.856014863,0.093358105,0.794690265,0.17831858399999995,0.73216228,0.218403307,0.6845578859999999,0.291417715
E02004179,North Devon 005,E07000043,North Devon,E12000009,South West,E02004179,North Devon 005,U,95000.0,201000,93500,185000,96500,185000,15095.3,11789,15971.0,12777,16958,0.23089088,0.322976542,0.212666709,0.279111796,0.263429357,0.318682609,0.140045686,0.238971078,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.081621766,0.083127775,0.089274659,0.102291344,0.194597735,0.23874528,0.07464420599999999,0.188861985,0.258272801,0.08393866,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.5909325089999999,0.060793405,0.639475185,0.098117513,0.516220096,0.068421053,0.601186973,0.099225034,0.096386869,0.04438451,0.039832598,0.02,0.00862069,0.091104426,0.068356375,0.7449898340000001,0.17455707199999998,0.694108152,0.282216842,0.73216228,0.218403307,0.6845578859999999,0.291417715
E02004180,North Devon 006,E07000043,North Devon,E12000009,South West,E02004180,North Devon 006,U,134500.0,235000,93500,185000,96500,185000,15721.45,11789,15971.0,12777,16958,0.269180414,0.33968478,0.212666709,0.279111796,0.263429357,0.318682609,0.202409008,0.299188007,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.069565217,0.088977956,0.089274659,0.102291344,0.239055583,0.280865716,0.097393015,0.235371755,0.253849538,0.10074791,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.5221162189999999,0.087597572,0.652871622,0.114864865,0.516220096,0.068421053,0.601186973,0.099225034,0.083728814,0.04438451,0.039832598,0.3695652170000001,0.015873016,0.091104426,0.068356375,0.832267585,0.11805214,0.7998240209999999,0.175098988,0.73216228,0.218403307,0.6845578859999999,0.291417715
E02004181,North Devon 007,E07000043,North Devon,E12000009,South West,E02004181,North Devon 007,U,82000.0,158975,93500,185000,96500,185000,14277.22,11789,15971.0,12777,16958,0.216640502,0.286154576,0.212666709,0.279111796,0.263429357,0.318682609,0.148351648,0.2299543,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.048953975,0.046011132,0.089274659,0.102291344,0.188297404,0.269687637,0.095468544,0.201866978,0.240762349,0.096849475,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.489795918,0.071872227,0.587030717,0.104095563,0.516220096,0.068421053,0.601186973,0.099225034,0.092323474,0.04438451,0.039832598,0.0,0.03030303,0.091104426,0.068356375,0.707875055,0.237131544,0.657331778,0.31621937,0.73216228,0.218403307,0.6845578859999999,0.291417715
E02004182,North Devon 008,E07000043,North Devon,E12000009,South West,E02004182,North Devon 008,U,66725.0,130000,93500,185000,96500,185000,11974.26,11789,15971.0,12777,16958,0.147826087,0.201752415,0.212666709,0.279111796,0.263429357,0.318682609,0.08795031099999999,0.145552025,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.043587896,0.053285387,0.089274659,0.102291344,0.160828625,0.229378531,0.074952919,0.146754144,0.227209945,0.074930939,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.411029412,0.053676471,0.46735905,0.09347181,0.516220096,0.068421053,0.601186973,0.099225034,0.110806452,0.04438451,0.039832598,0.016949153,0.0,0.091104426,0.068356375,0.499811676,0.444821092,0.450966851,0.533149171,0.73216228,0.218403307,0.6845578859999999,0.291417715
E02004183,North Devon 009,E07000043,North Devon,E12000009,South West,E02004183,North Devon 009,U,82000.0,184000,93500,185000,96500,185000,14401.11,11789,15971.0,12777,16958,0.201839423,0.27285817100000004,0.212666709,0.279111796,0.263429357,0.318682609,0.130251056,0.207314609,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.048331415,0.045323741,0.089274659,0.102291344,0.189842805,0.20274083,0.08706166900000001,0.178221552,0.187641296,0.094951017,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.530597552,0.051115910999999986,0.635042081,0.078806427,0.516220096,0.068421053,0.601186973,0.099225034,0.092528537,0.04438451,0.039832598,0.036231884,0.023529412000000003,0.091104426,0.068356375,0.756549778,0.220072551,0.717407687,0.264883195,0.73216228,0.218403307,0.6845578859999999,0.291417715
E02004184,North Devon 010,E07000043,North Devon,E12000009,South West,E02004184,North Devon 010,U,72000.0,154500,93500,185000,96500,185000,13726.1,11789,15971.0,12777,16958,0.215083319,0.252711672,0.212666709,0.279111796,0.263429357,0.318682609,0.131764302,0.196942713,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.041941971,0.040738729,0.089274659,0.102291344,0.187406297,0.34272863600000003,0.08035982,0.181483579,0.326727067,0.097678369,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.374781086,0.07355516599999999,0.457446809,0.13204005,0.516220096,0.068421053,0.601186973,0.099225034,0.08416531199999999,0.04438451,0.039832598,0.203508772,0.008333333,0.091104426,0.068356375,0.673163418,0.295052474,0.613250283,0.374575311,0.73216228,0.218403307,0.6845578859999999,0.291417715
E02004185,North Devon 011,E07000043,North Devon,E12000009,South West,E02004185,North Devon 011,U,114000.0,217250,93500,185000,96500,185000,14945.55,11789,15971.0,12777,16958,0.234241245,0.312560857,0.212666709,0.279111796,0.263429357,0.318682609,0.160570687,0.24563516,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.069144684,0.087272727,0.089274659,0.102291344,0.222842422,0.22713611,0.082868184,0.217131474,0.200398406,0.092828685,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.608897742,0.049136786,0.7220689659999999,0.06137931,0.516220096,0.068421053,0.601186973,0.099225034,0.093271382,0.04438451,0.039832598,0.106870229,0.209677419,0.091104426,0.068356375,0.8660369259999999,0.103477888,0.824701195,0.156573705,0.73216228,0.218403307,0.6845578859999999,0.291417715
E02004186,North Devon 012,E07000043,North Devon,E12000009,South West,E02004186,North Devon 012,U,96250.0,184000,93500,185000,96500,185000,15360.16,11789,15971.0,12777,16958,0.264212236,0.299394143,0.212666709,0.279111796,0.263429357,0.318682609,0.162786501,0.239569314,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.05826957,0.06316653,0.089274659,0.102291344,0.2365625,0.2765625,0.08,0.220373614,0.270286048,0.08698190300000001,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.527088036,0.056997743,0.6437889960000001,0.093590471,0.516220096,0.068421053,0.601186973,0.099225034,0.08463035,0.04438451,0.039832598,0.060869565,0.163265306,0.091104426,0.068356375,0.7940625,0.1625,0.7495621720000001,0.227086982,0.73216228,0.218403307,0.6845578859999999,0.291417715
E02004187,North Devon 013,E07000043,North Devon,E12000009,South West,E02004187,North Devon 013,U,91500.0,161875,93500,185000,96500,185000,13899.3,11789,15971.0,12777,16958,0.197015938,0.26350950100000003,0.212666709,0.279111796,0.263429357,0.318682609,0.155815531,0.229527254,0.14670428300000002,0.229160743,0.188393525,0.273747797,0.07484629799999999,0.079814385,0.089274659,0.102291344,0.200231147,0.250505634,0.097370702,0.212052446,0.233988906,0.093040847,0.202898551,0.259645974,0.084590913,0.199470013,0.239519012,0.08894777599999999,0.528049408,0.101389604,0.5775862070000001,0.120689655,0.516220096,0.068421053,0.601186973,0.099225034,0.066838046,0.04438451,0.039832598,0.097087379,0.115384615,0.091104426,0.068356375,0.716844843,0.223345854,0.658093797,0.29626828,0.73216228,0.218403307,0.6845578859999999,0.291417715
