MSOA11CD,ratio_la_median_price_2001,ratio_la_median_price_2011,ratio_la_earnings_2001,ratio_la_earnings_2011,ratio_la_nssec_2001,ratio_la_nssec_2011,ratio_la_qualification_2001,ratio_la_qualification_2011,Score_2001,Score_2011
E02003919,-0.324886741330645,-0.48061007509893006,1.0,0.8060299936183791,0.7446902501069995,0.7039023815222121,0.5821172753138438,0.6425694771981413,-0.540708312482152,-0.6459597809223275
E02003920,-0.1593121786008955,-0.17963756195060543,1.0,0.9210395660497768,0.9401970726338528,0.9915975697165748,0.8727005589416063,0.9310629113307768,-0.1678183651523184,-0.12941239220634387
E02003921,-0.0879517351265966,-0.16910695978657,1.0,0.9191142310146776,0.9613100461408359,0.9724866729228204,0.8859060435894632,0.9608296679922084,-0.11224008094113624,-0.11740434646371187
E02003922,-0.2713783140039393,-0.1026644536726573,1.0,0.8591659221442246,0.8115091687666122,0.788111522128287,0.6905006520876502,0.7108894791487279,-0.4092283631062873,-0.35710005886802887
E02003923,-0.42521321475492546,-0.33704800237615096,1.0,0.8064416081684749,0.7165126931191913,0.7121142974831574,0.5590627761869239,0.6216641091900691,-0.6207289768705848,-0.5829405424428615
E02003924,-0.16229406521121767,-0.1725998779050639,1.0,0.8489578813018507,0.773405466997232,0.8140684354094004,0.7988609685131847,0.7809807942630215,-0.310848926847404,-0.3359348230458045
E02003925,-0.27967066888557585,-0.2699078522329269,1.0,0.8269770261646457,0.7621129928341869,0.7853924579334394,0.6866851445927927,0.7134318255195857,-0.4441859550683227,-0.4467556973998742
E02003926,0.05575306416019177,0.05716996329956816,1.0,0.9506400765794512,1.168480951367109,1.1097270922941016,1.1805267596373208,1.2038522707339194,0.25904208129552303,0.2294997103616756
E02003927,0.3352520475123581,0.2654427038187629,1.0,0.9599483088704529,1.1837695821777057,1.0431805140681418,1.4368930160279316,1.1707072883784506,0.5632598102060034,0.27577652229491845
E02003928,-0.030092975054097068,-0.12194059742445772,1.0,0.92807849393746,1.143584242474303,1.070401695145124,0.8473359077478982,0.9887859404655182,-0.002036811759243959,-0.01848169118498537
E02003929,0.05629209467954844,0.06703459726104599,1.0,0.9352086790044672,1.0256215607931796,1.053031050275117,1.0634636517493323,1.092265528939787,0.10507334790529146,0.12992332206500196
E02003930,0.27536312307387745,0.1907034794276877,1.0,0.9712565411614549,0.9942608932529308,1.1283474422869375,1.1148071968054434,1.0615184640610271,0.2267929581667607,0.22347998392669216
E02003931,0.08267066098870957,0.10500490360354614,1.0,0.8778111040204212,0.8923445909338715,0.9298236674861416,0.9102181849617944,0.8763746980365082,-0.052763083103992546,-0.06712000929921619
E02003932,0.35489426655386014,0.2826788688702829,1.0,0.8897900446713465,0.8800980898383249,0.9060176492314116,0.9216796284750144,0.9147251161054458,0.08183257497553592,0.033099344133496716
E02003933,0.10299770036694009,0.08154660497025436,1.0,0.9209827696234844,0.8372934522984753,0.9121095770207174,0.9873425332682636,0.9469699053345964,-0.027214133139516906,-0.03638362545466626
E02003934,0.28641976228575033,-0.14512762473954927,1.0,0.8810051052967454,0.8844404333522652,0.9137245592529709,0.8938821834943568,0.925803319784943,0.033432584252109744,-0.16914094945383035
E02003935,-0.03628010100760915,-0.3131527452114978,1.0,0.8402495213784301,0.8135754815463159,0.7952355396512489,0.7161928871063109,0.7779205234603258,-0.27600810530692205,-0.42007383178429686
E02003936,0.3078877567048706,0.10500490360354614,1.0,0.9572291001914488,1.09711188087062,1.0655388548182396,1.1721839506789458,1.076334388743028,0.3374292880389271,0.1508970391454983
E02003937,0.5136779761029762,0.5524625014939168,1.0,0.934178685386088,0.9437495934817626,1.0547565503074698,1.146048747622302,1.087193663737996,0.33465184664993874,0.36767803815278455
E02003938,0.2602700717390024,0.28259400712721433,1.0,0.9166356094447992,0.986525403761778,0.9529481712074526,0.9755069474992886,0.9772588369262746,0.1294708471151129,0.10426159600423436
E02003939,0.16474087331747275,0.11866247101313819,1.0,0.8909368219527759,0.9613695381397732,1.0297359037287854,0.8622454791773208,0.9648783557784998,-0.0017297039660342378,0.05439366165826591
E02003940,0.4010023130193661,0.25662059783605135,1.0,0.969007657945118,1.0590858871577429,1.1174979866809984,1.1159601444353036,1.1251779986261683,0.3270646694703022,0.2883580191336734
E02003941,-0.08326924403626026,-0.16563113801848153,1.0,0.9047523931078494,0.9730167035235184,0.9257934878867908,0.8072268060999576,0.8430943601201237,-0.15139622144367293,-0.21790467979130665
E02003942,-0.2623190998800846,-0.40058741730704855,1.0,0.7938481174218252,0.7504412235068318,0.7017392729865207,0.5586565397628317,0.5996084490494837,-0.5208241283305866,-0.6365866234262456
E02003943,0.24081398536427462,0.2826788688702829,1.0,0.864560944479898,0.9079478058914991,0.9471978039703264,1.033816202223534,0.9881352660042751,0.11022738199565402,0.09644480160514723
E02003944,-0.0879517351265966,0.03568242863643414,1.0,0.8021965539246969,0.7797318840682187,0.8006291017630452,0.6808068302632693,0.8051244096870188,-0.34279480677036783,-0.23594137153894493
E02003945,0.27907327048572395,0.2826788688702829,1.0,0.9787970644543714,1.0371745048577805,1.1313013907234937,1.1465980660532495,1.1802808276282333,0.27289067290712915,0.34510001257231737
E02003946,0.05575306416019177,0.21012812061121253,1.0,0.9453701340140396,1.0372172575167835,1.045746964734083,1.1100105809251921,1.07396277072493,0.14003452671935723,0.18745821714385227
E02003947,-0.06226586121766272,0.012114613674976208,1.0,0.9210759412890874,0.9909835036594842,1.0020842580339149,1.1694027394539144,1.1249974685120117,0.09137909526909888,0.09037118732183488
E02003948,-0.07977840481437905,-0.14512762473954927,1.0,0.8367626037013401,0.7702590579286119,0.8035943069066598,0.8023521149222702,0.8036780955551426,-0.2697136554440924,-0.31710502565040555
E02003949,-0.16603917537211774,-0.23856274292426177,1.0,0.8977428206764517,0.9157300741415187,0.9654734588125692,1.180589958313932,1.0884764457469984,0.0034661115021438066,-0.08215684314936933
E02003950,-0.17548933414872722,0.06935487401511146,1.0,0.957509891512444,0.8988544047903912,1.0494694181652675,1.1685377955904468,1.1800569640430087,-0.01833851248154561,0.1876301808567002
E02003951,0.02876360458010049,0.01874829325394733,1.0,0.9816579451180601,0.9448892346813224,1.0584238912150683,1.1097130992605002,1.1401518801539394,0.073200675540185,0.1485047593567939
E02003952,0.0,-0.14512762473954927,1.0,0.8954231014677728,0.9608472370627534,0.9593976645656668,0.7455081090176283,0.848962201190162,-0.15507118583177598,-0.18677408938890244
E02003953,-0.1223623351765227,-0.11223524429794948,1.0,0.8648379068283344,0.9088243075533934,0.8868514899674499,0.7428909149161774,0.8208159170295026,-0.2472289024327164,-0.23622354653078081
E02003954,0.1079765177728362,0.1493848928097537,1.0,0.8780159540523294,1.024323963718693,1.0175055932588797,0.9040091719157084,1.0110036958844113,0.03214104096591496,0.08802238697840904
E02003955,0.012236976740423407,-0.036313884919684465,1.0,0.8528442884492661,0.8876649160491797,0.8448107273069462,0.6387439620189276,0.7946496607133701,-0.2567150353173753,-0.2415652353850814
E02003956,-0.1438608238434947,-0.20117574590156306,1.0,0.8140102105934908,0.6701029164442089,0.6748511233551018,0.482314936438797,0.5792228865789479,-0.5554138620473417,-0.5616396255535262
E02003957,-0.17358922784510283,-0.21590075014147556,1.0,0.8768302488832164,0.8877608401632485,0.8965331470072817,0.817867675509218,0.8557693743921128,-0.23876478713787863,-0.2578991384998639
E02003958,-0.29563860130174646,-0.23856274292426177,1.0,0.8450714741544353,0.7547507136610744,0.7645438047561326,0.5984652795815372,0.6730070521612039,-0.5104129303941302,-0.46417556599247023
E02003959,-0.2495662168860135,-0.2944549631758429,1.0,0.8015820038289726,0.7535704988027957,0.7135955237591921,0.5239383131433271,0.6323338207611728,-0.5339923988408722,-0.5555243918868762
E02003960,0.20990333551867518,0.09103689386188589,1.0,0.92705232929164,0.9964741177913294,1.084397702052322,1.1607124202458492,1.1222298377207738,0.22383473809906862,0.17651621959391933
E02003961,0.07748312842693311,0.005277448274829848,1.0,0.9323509891512444,1.0090620966113697,1.043551560552323,0.8540411147802476,0.9409242677571936,-0.022382264495480975,0.0005185000808593868
E02003962,0.0,-0.14512762473954927,1.0,0.8642661135928525,0.9958664941821991,1.0072718720317264,0.9209761324253471,0.896672869139097,-0.027291640808338874,-0.13659352344848985
E02003963,-0.14458895483655254,-0.2943143744489184,1.0,0.7892067645181877,0.7426911832963398,0.7030731374355463,0.6827882312137477,0.626531662298846,-0.3909768685719652,-0.5677494624861236
E02003964,0.2564322674413008,0.2292943877682649,1.0,0.9324798978940649,1.0495656569390994,1.0990522995106926,1.1477438449916249,1.1039089128276889,0.26954859907484907,0.24329501193084874
E02004129,0.019634986612723938,0.13015844785692357,1.0,0.8836882969679796,0.9617080425245892,0.9415239339364228,0.9657805189924972,0.98844631271316,-0.009835441687485683,0.02204042731909551
E02004130,-0.08814469865750925,-0.26901902311532666,1.0,0.7931255313119865,0.8136470992343056,0.7739092604386906,0.6569367260379527,0.7220427562451233,-0.3379427816727222,-0.45495173205271006
E02004131,-0.19060380443560065,-0.23079543023582488,1.0,0.8550025502975347,0.9779406520050972,0.8711121449192565,0.7640870921025268,0.7867102174143361,-0.22808519800174556,-0.32697260218329827
E02004132,-0.017382721866078935,0.027198856441797373,1.0,0.9716486256729951,1.1965064755241421,1.1122632111368012,1.1240440166366368,1.1483796326510451,0.20442524748044288,0.1866564629065096
E02004133,-0.1964474755237573,-0.23718644910694864,1.0,0.8050008500991782,0.7904041975651035,0.7777775556718599,0.7688581194743022,0.7981945468790314,-0.3363190914022959,-0.3877375949064197
E02004134,0.18809850198997421,0.02185000799487073,1.0,0.9481949560782093,1.2174363181592105,1.0813857037709804,1.1448906432834547,1.0917972834015146,0.33091704881377987,0.12645256631904145
E02004135,0.3188916429695962,0.19836762230485447,1.0,0.9173074525361292,0.913051236303836,1.0833109534981584,1.0953212171128377,1.120178764860939,0.18949305989027698,0.2256194835142623
E02004136,0.11157517894309303,0.08324439547229591,1.0,0.943777274015302,1.1342090699582597,1.1678336922433437,1.2055834475037317,1.2214517585555282,0.2822253159170322,0.28525364838079614
E02004137,0.26631042341745625,0.26660854268500417,1.0,0.9446188722017568,0.9918634069808749,1.108507294838279,1.1284301852200562,1.1712154110570705,0.22928236311537925,0.3110801618245301
E02004138,-0.07712190533298226,-0.14872935752197639,1.0,0.785322187588552,0.734356239774978,0.8639162937872099,0.7774550493320331,0.7973631401442276,-0.30438909229863625,-0.2990022454327582
E02004139,0.2115538327142987,-0.12157870381833209,1.0,0.839933125531312,0.8264304211757136,0.9191619584749078,0.8961343284153868,0.8671856641676301,-0.03570527994502065,-0.1991259675408732
