MSOA11CD,all_households_2011,no_children_2011,dependent_children_2011,nondependent_children_2011,no_children_2011_pct,dependent_children_2011_pct,nondependent_children_2011_pct
E02001312,3202,647,985,378,0.202061212,0.307620237,0.118051218
E02001313,3409,547,998,420,0.160457612,0.292754473,0.123203285
E02001314,3157,643,1095,398,0.203674374,0.346848274,0.126069053
E02001315,3326,672,874,431,0.202044498,0.262778112,0.129585087
E02001316,3095,497,812,280,0.160581583,0.262358643,0.090468498
E02001317,3602,627,1018,401,0.174069961,0.282620766,0.111327041
E02001318,3397,572,909,447,0.168383868,0.267589049,0.131586694
E02001319,3159,490,932,372,0.155112377,0.295030073,0.117758784
E02001320,3475,565,948,397,0.162589928,0.272805755,0.114244604
E02001321,3375,612,1100,411,0.181333333,0.325925926,0.121777778
E02001322,3159,598,842,432,0.189300412,0.266540044,0.136752137
E02001323,3356,612,939,307,0.182359952,0.279797378,0.09147795
E02001324,3607,672,1047,410,0.186304408,0.290268922,0.113667868
E02001325,3241,710,930,344,0.219068189,0.286948473,0.10614008
E02001326,3288,652,940,360,0.198296837,0.285888078,0.109489051
E02005176,3681,685,1011,474,0.186090736,0.274653627,0.128769356
E02005177,2482,381,617,280,0.153505238,0.248589847,0.112812248
E02005178,3019,284,1053,224,0.094070884,0.34879099,0.074196754
E02005179,4114,678,1064,352,0.164803111,0.258629071,0.085561497
E02005180,2906,581,812,375,0.199931177,0.279421886,0.129043359
E02005181,2845,462,782,244,0.162390158,0.27486819,0.085764499
E02005182,2790,348,639,235,0.124731183,0.229032258,0.084229391
E02005183,2844,454,666,319,0.159634318,0.234177215,0.112165963
E02005184,2211,533,481,253,0.24106739,0.217548621,0.114427861
E02005185,3864,514,1020,346,0.133022774,0.263975155,0.089544513
E02005186,2524,587,699,289,0.232567353,0.276941363,0.114500792
E02006881,4270,660,1154,526,0.154566745,0.270257611,0.123185012
E02005189,2360,437,604,208,0.185169492,0.255932203,0.088135593
E02005190,2602,625,727,278,0.240199846,0.279400461,0.106840892
E02005191,3457,798,967,365,0.230835985,0.279722303,0.105582875
E02005192,3073,745,925,270,0.242434103,0.301008786,0.087862024
E02005193,3506,792,1019,405,0.22589846,0.290644609,0.115516258
E02005194,3528,640,977,382,0.181405896,0.276927438,0.108276644
E02005195,2456,551,693,254,0.224348534,0.282166124,0.103420195
E02005196,3281,738,775,322,0.224931423,0.236208473,0.098140811
E02005197,3003,486,855,284,0.161838162,0.284715285,0.094572095
E02005198,3747,669,891,372,0.178542834,0.237790232,0.099279424
E02005199,3023,671,773,363,0.221964935,0.255706252,0.120079391
E02005200,3523,625,1276,287,0.17740562,0.362191314,0.081464661
E02005201,3264,652,913,417,0.199754902,0.279718137,0.127757353
E02005202,4096,842,1065,420,0.205566406,0.260009766,0.102539063
E02005203,2968,646,787,295,0.217654987,0.265161725,0.099393531
E02005204,4533,908,1139,476,0.200308846,0.251268476,0.105007721
E02005205,2564,550,738,318,0.21450858,0.287831513,0.124024961
E02005206,3265,553,741,297,0.169372129,0.226952527,0.090964778
E02005207,3782,709,793,301,0.187466949,0.209677419,0.07958752
E02005208,5105,718,827,338,0.140646425,0.161998041,0.066209598
E02005209,3565,731,821,341,0.205049088,0.23029453,0.095652174
E02005210,4923,837,941,356,0.170018282,0.191143612,0.07231363
E02005211,4180,749,870,270,0.179186603,0.208133971,0.064593301
E02005212,4788,766,1273,474,0.159983292,0.265873016,0.098997494
E02005213,4891,981,1500,459,0.20057248,0.306685749,0.093845839
E02005214,2912,497,807,298,0.170673077,0.277129121,0.102335165
E02005215,5338,862,1412,464,0.161483702,0.264518546,0.086923942
E02005216,2304,363,682,245,0.157552083,0.296006944,0.106336806
E02005217,4185,400,1497,347,0.09557945,0.357706093,0.082915173
E02005218,3387,581,900,308,0.171538234,0.265721878,0.090935932
E02005219,3770,667,965,398,0.176923077,0.25596817,0.105570292
E02005220,2766,578,625,324,0.208966016,0.225958062,0.117136659
E02005221,4379,991,1066,392,0.226307376,0.243434574,0.089518155
E02005222,2565,596,548,250,0.232358674,0.213645224,0.097465887
E02005223,3164,707,670,314,0.223451327,0.211757269,0.099241466
E02005224,2570,391,399,171,0.152140078,0.155252918,0.066536965
E02005225,2310,494,533,195,0.213852814,0.230735931,0.084415584
E02005226,3576,465,900,237,0.130033557,0.251677852,0.066275168
E02005228,2422,402,699,259,0.16597853,0.288604459,0.106936416
E02005229,2636,348,612,166,0.132018209,0.232169954,0.062974203
E02005230,3059,518,767,257,0.169336384,0.250735534,0.084014384
E02005231,3605,627,994,323,0.173925104,0.275728155,0.089597781
E02005233,2421,443,695,211,0.182982239,0.287071458,0.087154069
E02005234,3377,565,470,109,0.167308262,0.139176784,0.032277169
E02005235,2105,399,385,103,0.189548694,0.182897862,0.048931116
E02005236,5512,1066,1502,496,0.193396226,0.272496372,0.089985486
E02005237,3933,761,1033,303,0.193490974,0.262649377,0.077040427
E02005238,2459,414,643,214,0.168361122,0.26148841,0.087027247
E02005239,2571,626,626,237,0.243485025,0.243485025,0.09218203
E02006871,5158,942,1417,505,0.182628926,0.274718883,0.097906165
E02005240,2366,450,656,239,0.190194421,0.2772612,0.10101437
E02005241,2499,498,560,231,0.199279712,0.224089636,0.092436975
E02005242,2678,628,663,259,0.234503361,0.247572816,0.096713966
E02005243,2462,419,555,213,0.17018684,0.225426483,0.086515028
E02005244,2413,395,745,229,0.163696643,0.308744302,0.094902611
E02005245,3016,749,755,320,0.248342175,0.250331565,0.106100796
E02005246,2409,386,617,188,0.160232462,0.256122873,0.078040681
E02005247,4459,1065,1024,383,0.23884279,0.229647903,0.085893698
E02005248,2451,246,754,187,0.100367197,0.307629539,0.07629539
E02005249,4058,485,1104,306,0.119517003,0.2720552,0.075406604
E02005250,2627,262,817,256,0.099733536,0.311001142,0.097449562
E02005251,2629,484,753,303,0.184100418,0.286420692,0.115252948
E02005252,3281,522,867,331,0.159097836,0.264248705,0.100883877
E02005253,2293,504,638,264,0.219799389,0.278238116,0.115133014
E02005254,2528,527,682,331,0.20846519,0.269778481,0.130933544
E02005255,3742,641,991,408,0.171298771,0.264831641,0.109032603
E02005256,2915,594,838,270,0.203773585,0.287478559,0.092624357
E02005257,2776,401,706,265,0.14445245,0.254322767,0.095461095
E02005258,3299,539,809,316,0.163382843,0.245225826,0.095786602
E02005259,4099,562,1254,436,0.137106611,0.305928275,0.106367407
E02005260,2860,495,709,374,0.173076923,0.247902098,0.130769231
E02005261,4054,497,1329,422,0.122594968,0.327824371,0.104094721
E02005262,2682,536,747,234,0.199850858,0.27852349,0.087248322
E02005263,2788,323,733,208,0.115853659,0.262912482,0.074605452
E02005264,5005,779,1114,317,0.155644356,0.222577423,0.063336663
E02005265,4706,693,1287,490,0.147258819,0.273480663,0.104122397
E02005266,3295,352,977,242,0.106828528,0.296509863,0.073444613
E02005267,2188,233,489,149,0.106489945,0.223491773,0.06809872
E02005268,3529,402,1139,361,0.11391329,0.322754321,0.102295268
E02005269,4808,582,699,243,0.121048253,0.145382696,0.050540765
E02005270,2944,688,713,300,0.233695652,0.2421875,0.101902174
E02005271,3266,586,930,291,0.179424372,0.28475199,0.089099816
E02005272,3295,535,780,316,0.162367223,0.236722307,0.095902883
E02005273,2381,509,614,272,0.213775724,0.257874843,0.114237715
E02005274,2842,597,769,295,0.210063336,0.270584096,0.103800141
E02005275,2291,427,612,225,0.186381493,0.267132257,0.098210388
E02005276,3332,623,1033,316,0.18697479,0.31002401,0.094837935
E02005277,3694,750,984,359,0.203031944,0.26637791,0.097184624
E02005278,3162,786,933,312,0.24857685,0.295066414,0.098671727
E02005279,4263,665,1219,371,0.155993432,0.285948862,0.087027915
E02005280,4281,813,1260,426,0.1899089,0.294323756,0.09950946
E02005281,3503,627,919,330,0.178989438,0.26234656,0.094204967
E02005284,2405,510,669,270,0.212058212,0.278170478,0.112266112
E02005285,2740,632,709,266,0.230656934,0.258759124,0.097080292
E02005286,3292,629,900,328,0.191069259,0.273390036,0.09963548
E02006884,5412,945,1411,540,0.174611973,0.260716925,0.099778271
E02005287,2158,415,662,261,0.192307692,0.306765524,0.12094532
E02005288,2596,544,609,321,0.209553159,0.23459168,0.123651772
E02005289,2615,537,662,324,0.205353728,0.253154876,0.123900574
E02005290,2992,674,888,302,0.22526738,0.296791444,0.100935829
E02005291,2418,458,669,292,0.189412738,0.276674938,0.120760959
E02005292,2664,420,713,252,0.157657658,0.267642643,0.094594595
E02005293,2521,422,572,291,0.167393891,0.22689409,0.115430385
E02005294,2589,479,817,274,0.185013519,0.315565856,0.105832368
E02005295,3125,669,884,342,0.21408,0.28288,0.10944
E02005296,2397,480,591,293,0.200250313,0.246558198,0.122236128
E02005297,3481,721,884,417,0.20712439,0.253950014,0.119793163
E02005298,2955,596,828,388,0.201692047,0.280203046,0.131302876
E02005299,3076,619,926,317,0.201235371,0.301040312,0.103055917
E02005300,2081,456,650,247,0.21912542,0.312349832,0.118692936
E02005301,2787,475,736,315,0.170434159,0.264083244,0.113024758
E02005302,2946,678,811,325,0.230142566,0.275288527,0.110319077
E02005303,2701,439,806,280,0.162532395,0.298407997,0.103665309
E02005304,3493,732,962,442,0.209561981,0.275407959,0.126538792
E02005305,3157,695,707,344,0.220145708,0.223946785,0.108964207
E02005306,2971,649,661,386,0.218444968,0.222484012,0.129922585
E02005307,3729,689,1095,456,0.184768034,0.293644409,0.122284795
E02005308,2766,596,704,307,0.215473608,0.254519161,0.1109906
E02005309,3459,591,832,455,0.17085863,0.240531946,0.131540908
E02005310,3036,447,587,280,0.147233202,0.193346509,0.092226614
E02005311,2254,475,461,309,0.210736469,0.204525288,0.137089618
E02005312,2405,429,706,315,0.178378378,0.293555094,0.130977131
E02005313,3476,443,1229,436,0.127445339,0.353567319,0.12543153
E02005314,2834,430,793,324,0.151729005,0.279816514,0.114326041
E02005315,3259,590,822,414,0.181037128,0.252224609,0.127032832
E02005316,2518,358,937,263,0.14217633,0.372120731,0.104447975
E02005317,2939,348,1021,317,0.118407622,0.347397074,0.107859816
E02005318,3085,613,826,390,0.198703404,0.267747164,0.126418152
E02005319,3952,594,891,376,0.150303644,0.225455466,0.0951417
E02005320,2369,418,645,323,0.176445758,0.272266779,0.136344449
E02005321,2662,450,632,294,0.16904583,0.237415477,0.110443276
E02005322,4418,910,829,408,0.205975555,0.187641467,0.092349479
E02005323,2873,497,804,357,0.172989906,0.27984685,0.124260355
E02005324,2337,536,598,249,0.229353872,0.255883611,0.106546855
E02005325,4023,832,824,374,0.206810838,0.204822272,0.092965449
E02005326,3961,592,776,358,0.149457208,0.195910124,0.090381217
E02005327,2352,503,590,281,0.213860544,0.25085034,0.119472789
E02005328,3391,669,737,310,0.197286936,0.217340018,0.091418461
E02005329,3910,676,1030,367,0.172890026,0.26342711,0.093861893
E02005330,3840,759,946,409,0.19765625,0.246354167,0.106510417
E02005331,3578,651,738,335,0.181945221,0.206260481,0.093627725
E02005332,3615,699,795,357,0.193360996,0.219917012,0.098755187
E02001327,2883,338,1044,458,0.117238987,0.362122789,0.158862296
E02001328,4090,702,1249,559,0.171638142,0.305378973,0.136674817
E02001329,3422,325,875,457,0.0949737,0.255698422,0.133547633
E02001330,3651,452,1129,549,0.123801698,0.309230348,0.150369762
E02001331,4260,484,1153,649,0.113615023,0.270657277,0.152347418
E02001332,3060,308,766,392,0.100653595,0.250326797,0.128104575
E02001333,3754,459,978,416,0.122269579,0.26052211,0.110815131
E02001334,2468,188,829,382,0.076175041,0.335899514,0.154781199
E02001335,3088,430,954,411,0.139248705,0.308937824,0.133095855
E02001336,2963,251,884,438,0.084711441,0.298346271,0.147823152
E02001337,2403,294,748,342,0.122347066,0.31127757,0.142322097
E02001338,2466,267,743,391,0.108272506,0.301297648,0.158556367
E02001339,2771,365,872,374,0.1317214,0.314687838,0.134969325
E02001340,3641,554,985,581,0.152156001,0.270530074,0.159571546
E02001341,3033,296,784,445,0.097593142,0.258489944,0.14671942
E02001342,2874,441,714,467,0.153444676,0.248434238,0.162491301
E02001343,2878,551,819,402,0.191452397,0.28457262,0.139680334
E02001344,2231,293,647,304,0.131331242,0.290004482,0.136261766
E02001345,2302,406,663,345,0.176368375,0.288010426,0.149869679
E02001346,3085,358,886,435,0.116045381,0.28719611,0.141004862
E02001347,3204,375,1010,480,0.117041199,0.315230961,0.149812734
E02001348,3148,422,898,431,0.134053367,0.285260483,0.136912325
E02001349,3422,486,941,445,0.142022209,0.274985389,0.130040912
E02001350,3417,401,1002,424,0.117354404,0.293239684,0.124085455
E02001351,3515,326,1068,530,0.092745377,0.303840683,0.150782361
E02001352,3046,283,808,346,0.092908733,0.265265923,0.113591596
E02001353,2959,514,1058,366,0.173707334,0.357553227,0.123690436
E02001354,3312,342,948,518,0.10326087,0.286231884,0.156400966
E02001355,3108,342,781,411,0.11003861,0.251287001,0.132239382
E02001356,2364,213,814,328,0.090101523,0.344331641,0.138747885
E02001357,2858,240,865,534,0.083974808,0.302659202,0.186843947
E02001358,3450,347,925,398,0.10057971,0.268115942,0.115362319
E02001359,2328,336,633,375,0.144329897,0.271907216,0.161082474
E02001360,4130,389,941,541,0.094188862,0.227845036,0.130992736
E02001361,3388,361,890,520,0.106552538,0.262691854,0.153482881
E02001362,3161,329,761,560,0.104080987,0.240746599,0.177159127
E02001363,3481,320,1061,434,0.091927607,0.304797472,0.124676817
E02001364,2532,204,629,282,0.08056872,0.248420221,0.111374408
E02001365,4059,338,1190,396,0.083271742,0.293175659,0.097560976
E02001366,4081,454,1017,491,0.111247243,0.249203627,0.120313649
E02001367,3939,569,1004,549,0.144452907,0.254887027,0.139375476
E02001368,2918,259,599,395,0.088759424,0.205277587,0.13536669
E02001369,3877,418,674,447,0.107815321,0.173845757,0.115295331
E02001370,3153,188,690,295,0.059625753,0.218839201,0.093561687
E02001371,3076,351,1084,395,0.114109233,0.352405722,0.128413524
E02001372,2728,294,695,360,0.107771261,0.254765396,0.131964809
E02001373,4089,420,1140,519,0.1027146,0.278796772,0.126925899
E02001374,4105,349,780,301,0.08501827,0.19001218,0.073325213
E02001375,3202,372,818,426,0.116177389,0.255465334,0.133041849
E02001376,3789,325,980,392,0.085774611,0.258643442,0.103457377
E02001377,4063,313,581,280,0.077036672,0.142997785,0.068914595
E02001378,3557,446,874,427,0.125386562,0.245712679,0.120044982
E02001380,3117,489,878,448,0.156881617,0.281681104,0.143727944
E02001381,4312,487,987,361,0.112940631,0.228896104,0.083719852
E02001382,2782,435,879,439,0.156362329,0.315959741,0.157800144
E02001383,4260,343,500,174,0.080516432,0.117370892,0.04084507
E02001384,3941,320,602,265,0.081197666,0.152753108,0.067241817
E02001385,3631,197,1030,262,0.054255026,0.283668411,0.072156431
E02001386,3572,329,800,552,0.092105263,0.223964166,0.154535274
E02001387,3162,504,889,403,0.159392789,0.28115117,0.12745098
E02001388,4170,491,563,271,0.117745803,0.13501199,0.06498801
E02001389,3740,452,367,105,0.120855615,0.098128342,0.028074866
E02001390,4094,328,1042,477,0.080117245,0.254518808,0.116511969
E02001391,2481,282,715,419,0.113663845,0.288190246,0.168883515
E02001392,2556,412,507,351,0.161189358,0.198356808,0.137323944
E02001393,2845,511,764,396,0.179613357,0.268541301,0.139191564
E02001394,4290,623,580,240,0.145221445,0.135198135,0.055944056
E02001395,2612,457,618,366,0.174961715,0.236600306,0.140122511
E02001396,3918,561,787,379,0.143185299,0.20086779,0.096733027
E02001397,3848,529,705,398,0.137474012,0.183212058,0.103430353
E02001398,3595,573,588,295,0.159388039,0.163560501,0.082058414
E02001399,2866,441,761,463,0.153872994,0.265526867,0.161549197
E02001400,2839,343,718,420,0.120817189,0.252905953,0.147939415
E02001401,3395,477,785,500,0.140500736,0.231222386,0.147275405
E02001402,3762,649,873,419,0.17251462,0.232057416,0.111376927
E02001403,2841,322,728,288,0.113340373,0.2562478,0.101372756
E02001404,3155,319,955,456,0.10110935,0.302694136,0.144532488
E02001405,4154,386,1355,544,0.092922484,0.326191623,0.130958113
E02006932,3201,463,111,39,0.144642299,0.034676664,0.012183693
E02006933,3135,539,287,121,0.171929825,0.091547049,0.038596491
E02006934,2782,538,137,38,0.193386053,0.049245147,0.013659238
E02001429,3059,562,680,341,0.18372017,0.222294868,0.111474338
E02001430,3011,555,764,371,0.184324145,0.2537363,0.123214879
E02001431,3639,568,539,256,0.156086837,0.148117615,0.070348997
E02001432,4486,615,645,224,0.137093179,0.143780651,0.049933125
E02001433,3140,522,1035,370,0.166242038,0.329617834,0.117834395
E02001434,2868,481,893,346,0.167712692,0.311366806,0.120641562
E02001435,3411,515,941,339,0.150982117,0.275872178,0.099384345
E02001436,3558,594,1039,440,0.166947723,0.292017988,0.12366498
E02001437,4309,671,805,358,0.155720585,0.186818287,0.083081922
E02001438,3065,526,914,426,0.171615008,0.298205546,0.138988581
E02001439,2733,369,725,314,0.135016465,0.265276253,0.11489206
E02001440,2600,527,424,320,0.202692308,0.163076923,0.123076923
E02001441,2688,511,597,338,0.190104167,0.222098214,0.125744048
E02001442,2609,392,570,297,0.150249138,0.218474511,0.113836719
E02001443,2279,375,589,300,0.164545853,0.258446687,0.131636683
E02001444,2397,379,641,294,0.15811431,0.267417605,0.122653317
E02001445,2942,473,661,490,0.160774983,0.22467709,0.166553365
E02001446,2855,413,678,453,0.144658494,0.237478109,0.158669002
E02001447,2555,379,580,372,0.148336595,0.227005871,0.145596869
E02001448,2789,446,714,480,0.159913948,0.256005737,0.172104697
E02001449,3865,640,879,649,0.165588616,0.227425614,0.167917206
E02001450,3523,639,766,414,0.181379506,0.217428328,0.117513483
E02001451,2623,284,664,440,0.10827297,0.253145254,0.167746855
E02001452,2871,291,839,413,0.101358412,0.292232672,0.143852316
E02001453,3498,516,1019,571,0.147512864,0.29130932,0.163236135
E02001454,2912,437,761,449,0.150068681,0.261332418,0.15418956
E02001455,2913,462,808,452,0.158599382,0.277377274,0.155166495
E02001456,3254,531,821,392,0.163183774,0.252304856,0.120467117
E02001457,2980,312,829,449,0.104697987,0.278187919,0.150671141
E02001458,3211,533,879,413,0.165991903,0.273746496,0.128620367
E02001459,2928,434,917,428,0.148224044,0.31318306,0.146174863
E02001460,3696,424,740,354,0.114718615,0.20021645,0.095779221
E02001461,2646,382,739,379,0.144368859,0.279289494,0.143235072
E02001462,3406,354,1006,393,0.103934234,0.295361127,0.115384615
E02001463,2727,291,850,481,0.106710671,0.311697836,0.176384305
E02001464,3102,364,917,331,0.117343649,0.295615732,0.106705351
E02001465,3205,308,667,293,0.096099844,0.208112324,0.091419657
E02001466,3577,420,993,539,0.11741683,0.277606933,0.150684932
E02001406,3445,677,769,431,0.196516691,0.223222061,0.125108853
E02001407,2617,523,597,360,0.199847153,0.228123806,0.137562094
E02001408,2368,507,616,339,0.21410473,0.260135135,0.143158784
E02001409,4325,730,1120,564,0.168786127,0.258959538,0.130404624
E02001410,2498,445,652,358,0.178142514,0.261008807,0.143314652
E02001411,2520,471,714,280,0.186904762,0.283333333,0.111111111
E02001412,3686,591,1098,480,0.160336408,0.297883885,0.130222463
E02001413,4085,804,1120,593,0.196817625,0.274173807,0.145165239
E02001414,2253,398,564,265,0.176653351,0.250332889,0.11762095
E02001415,2737,482,859,292,0.176105225,0.313847278,0.106686153
E02001416,2540,366,775,317,0.144094488,0.30511811,0.12480315
E02001417,3623,522,808,333,0.144079492,0.223019597,0.091912779
E02001418,2487,407,651,252,0.163650985,0.261761158,0.1013269
E02001419,3188,419,805,327,0.131430364,0.25250941,0.102572146
E02001420,4348,809,1287,495,0.186062557,0.29599816,0.113845446
E02001421,4658,803,1262,572,0.172391584,0.27093173,0.122799485
E02001422,2651,350,852,340,0.132025651,0.321388155,0.128253489
E02001423,2657,485,681,334,0.182536696,0.256304102,0.125705683
E02001424,5700,880,1736,691,0.154385965,0.304561404,0.12122807
E02001425,4523,824,1188,628,0.182179969,0.262657528,0.138845899
E02001426,2299,337,572,339,0.146585472,0.248803828,0.147455415
E02001427,4276,758,1327,497,0.177268475,0.310336763,0.116230122
E02001428,2252,343,523,317,0.152309059,0.232238011,0.140763766
E02001467,3732,567,753,319,0.15192926,0.201768489,0.085476956
E02001468,3346,494,921,347,0.147638972,0.275254035,0.103705918
E02001469,3465,517,785,468,0.149206349,0.226551227,0.135064935
E02001470,3456,572,945,513,0.165509259,0.2734375,0.1484375
E02001471,3301,387,944,314,0.117237201,0.285973947,0.09512269
E02001472,2969,491,823,387,0.165375547,0.27719771,0.130346918
E02001473,3352,465,863,420,0.13872315,0.257458234,0.125298329
E02001474,3248,290,1015,316,0.089285714,0.3125,0.09729064
E02001475,2777,318,790,316,0.114512063,0.284479654,0.113791862
E02001476,3419,399,1057,391,0.11670079,0.309154724,0.114360924
E02001477,3296,332,1156,364,0.100728155,0.350728155,0.110436893
E02001478,3507,552,817,434,0.157399487,0.232962646,0.123752495
E02001479,2512,471,760,317,0.1875,0.302547771,0.126194268
E02001480,3326,580,837,355,0.174383644,0.251653638,0.106734817
E02001481,3450,553,910,432,0.160289855,0.263768116,0.125217391
E02001482,4206,338,877,295,0.080361388,0.20851165,0.070137898
E02001483,3202,621,832,404,0.193941287,0.259837601,0.126171143
E02001484,3368,526,828,421,0.156175772,0.24584323,0.125
E02001485,2610,332,817,341,0.127203065,0.31302682,0.130651341
E02001486,4169,615,658,308,0.14751739,0.157831614,0.073878628
E02001487,4321,460,1337,359,0.106456839,0.309419116,0.08308262
E02001488,3843,559,994,380,0.145459277,0.258652095,0.098881082
E02001489,3587,661,824,481,0.184276554,0.229718428,0.134095344
E02001490,3451,628,1020,539,0.181976239,0.295566502,0.156186613
E02001491,3101,316,846,402,0.101902612,0.272815221,0.129635601
E02001492,3539,514,870,322,0.145238768,0.245832156,0.090986154
E02001493,3727,348,1054,341,0.093372686,0.282801181,0.0914945
E02001494,2990,614,752,302,0.205351171,0.251505017,0.101003344
E02001495,3370,426,868,453,0.126409496,0.257566766,0.134421365
E02001496,2470,385,643,343,0.155870445,0.260323887,0.138866397
E02001497,3663,491,996,385,0.134043134,0.271908272,0.105105105
E02001498,3108,460,937,429,0.148005148,0.301480051,0.138030888
E02001499,2941,519,661,394,0.176470588,0.224753485,0.133968038
E02001500,3234,584,781,401,0.180581323,0.241496599,0.123995053
E02001501,3259,520,959,431,0.159558147,0.294262044,0.132249156
E02001502,3665,617,948,373,0.16834925,0.258663029,0.101773533
E02001503,3434,538,783,357,0.156668608,0.228013978,0.103960396
E02001504,3066,622,676,372,0.202870189,0.220482714,0.121330724
E02001505,2747,423,745,334,0.153986167,0.271204951,0.121587186
E02001506,3821,730,894,404,0.191049463,0.233970165,0.105731484
E02001507,3009,552,752,414,0.183449651,0.249916916,0.137587238
E02001508,3526,583,914,443,0.165343165,0.259217243,0.125638117
E02002684,4628,1076,766,347,0.232497839,0.165514261,0.074978392
E02002685,3739,846,691,312,0.226263707,0.184808772,0.083444771
E02002686,3571,568,966,286,0.159059087,0.270512461,0.080089611
E02002687,2759,472,545,200,0.171076477,0.197535339,0.072490033
E02002688,2523,414,467,187,0.164090369,0.185097107,0.074118113
E02002689,2511,593,543,263,0.236160892,0.216248507,0.104739148
E02002691,3485,867,820,332,0.248780488,0.235294118,0.095265423
E02002692,3384,843,941,303,0.249113475,0.278073286,0.089539007
E02002693,2954,783,696,273,0.26506432,0.235612729,0.092417062
E02002694,4737,1060,1209,387,0.223770319,0.255224826,0.081697277
E02002695,3626,755,725,325,0.208218423,0.199944843,0.089630447
E02002696,2427,627,670,250,0.258343634,0.276060981,0.103007829
E02002697,3232,835,790,306,0.25835396,0.244430693,0.094678218
E02002698,3253,775,856,306,0.238241623,0.263141715,0.094067015
E02002699,3977,856,1051,386,0.215237616,0.26426955,0.097058084
E02002700,2758,394,787,292,0.142857143,0.285351704,0.105873822
E02002701,3456,1000,924,330,0.289351852,0.267361111,0.095486111
E02002702,4798,953,1038,346,0.198624427,0.216340142,0.072113381
E02002703,3663,844,1146,294,0.23041223,0.312858313,0.08026208
E02002704,3089,804,667,380,0.260278407,0.215927485,0.123017158
E02002705,2765,619,578,294,0.223869801,0.209041591,0.106329114
E02002706,3010,609,736,327,0.202325581,0.244518272,0.108637874
E02002707,2881,724,763,280,0.251301631,0.264838598,0.097188476
E02002708,2886,523,546,228,0.181219681,0.189189189,0.079002079
E02002709,3203,785,792,350,0.245082735,0.247268186,0.109272557
E02002710,3106,564,912,359,0.181584031,0.293625241,0.115582743
E02002711,3172,684,731,364,0.215636822,0.230453972,0.114754098
E02002712,3257,742,739,385,0.22781701,0.226895916,0.118206939
E02002714,3264,839,750,368,0.257046569,0.229779412,0.112745098
E02002715,5106,1144,1700,409,0.224050137,0.332941637,0.080101841
E02002716,3604,838,976,349,0.232519423,0.270810211,0.096836848
E02002717,3460,621,910,328,0.179479769,0.26300578,0.094797688
E02002718,3283,730,903,273,0.2223576,0.275053305,0.08315565
E02002719,2363,488,646,254,0.206517139,0.273381295,0.107490478
E02002720,2900,717,756,308,0.247241379,0.260689655,0.106206897
E02002721,2739,645,684,260,0.235487404,0.249726177,0.094925155
E02002722,3766,806,870,324,0.214020181,0.231014339,0.086032926
E02002723,3559,719,886,344,0.20202304,0.248946333,0.096656364
E02002724,3811,624,1133,384,0.163736552,0.297297297,0.100760955
E02002725,2740,656,757,289,0.239416058,0.276277372,0.105474453
E02006814,3517,744,961,414,0.211543929,0.273244242,0.117713961
E02006891,3114,674,857,317,0.216441875,0.275208735,0.10179833
E02006892,2956,597,676,276,0.201962111,0.228687415,0.093369418
E02002652,4196,905,1563,406,0.215681602,0.372497617,0.096758818
E02002653,3431,402,1159,414,0.117167007,0.33780239,0.120664529
E02002654,3123,306,1126,393,0.097982709,0.360550752,0.125840538
E02002655,3594,530,1258,388,0.147468002,0.350027824,0.107957707
E02002656,2562,531,473,273,0.207259953,0.18462139,0.106557377
E02002657,3106,668,866,410,0.215067611,0.278815196,0.132002576
E02002658,2992,650,741,353,0.217245989,0.247660428,0.117981283
E02002659,4665,547,1573,457,0.117256163,0.337191854,0.097963558
E02002660,3154,505,788,388,0.160114141,0.249841471,0.123018389
E02002661,3373,528,987,389,0.156537207,0.292617848,0.115327602
E02002662,3355,486,767,346,0.14485842,0.228614009,0.103129657
E02002663,2457,400,458,190,0.162800163,0.186406186,0.077330077
E02002664,3007,597,957,428,0.198536748,0.318257399,0.142334553
E02002665,3384,677,982,355,0.200059102,0.290189125,0.104905437
E02002666,3653,419,497,174,0.114700246,0.13605256,0.047632083
E02002667,3295,675,823,343,0.204855842,0.249772382,0.104097117
E02002668,3928,439,1237,398,0.111761711,0.314918534,0.101323829
E02002669,3699,614,717,207,0.165990808,0.193836172,0.055961071
E02002670,3688,580,944,350,0.157266811,0.255965293,0.094902386
E02002671,3246,571,901,398,0.175908811,0.277572397,0.122612446
E02002672,3003,347,1034,325,0.115551116,0.344322344,0.108225108
E02002673,3431,636,945,348,0.185368697,0.275429904,0.101428155
E02002674,3251,681,849,271,0.209474008,0.261150415,0.083358966
E02002675,4105,477,858,255,0.116199756,0.209013398,0.062119367
E02002676,3523,630,782,278,0.178824865,0.221969912,0.07891002
E02002677,4273,707,928,261,0.165457524,0.217177627,0.061081208
E02002678,3349,589,961,311,0.175873395,0.286951329,0.092863541
E02002679,3227,594,847,356,0.184071893,0.262472885,0.110319182
E02002680,5316,677,610,178,0.127351392,0.114747931,0.033483822
E02002681,3905,495,976,285,0.126760563,0.24993598,0.072983355
E02002682,3514,559,948,436,0.159077974,0.269778031,0.124075128
E02006813,3791,560,892,415,0.14771828,0.235294118,0.109469797
E02002726,4427,859,1192,436,0.194036594,0.269256833,0.09848656
E02002727,3297,318,634,198,0.096451319,0.192296027,0.060054595
E02002728,3681,500,1030,300,0.135832654,0.279815268,0.081499593
E02002729,2578,541,676,272,0.209852599,0.262218774,0.105508146
