MSOA11CD,qualification_all_2011,qualification_2011,qualification_2011_pct
E02001514,5754,774,0.13451512
E02001515,7253,513,0.070729353
E02001516,4804,581,0.120940883
E02001517,6591,1019,0.154604764
E02001518,8115,1723,0.212322859
E02001519,5359,603,0.112520993
E02001520,8996,2337,0.259782125
E02001521,9283,1788,0.192610148
E02001522,6947,659,0.094861091
E02001523,5635,964,0.171073647
E02001524,4927,1882,0.381976862
E02001525,4893,516,0.105456775
E02001526,4579,394,0.086044988
E02001527,4917,1047,0.212934716
E02001528,8395,1318,0.156998213
E02001529,7725,1124,0.145501618
E02001530,4968,545,0.109702093
E02001531,5304,657,0.123868778
E02001532,7744,2290,0.29571281
E02001533,5970,685,0.114740369
E02001534,7280,1198,0.16456044
E02001535,5079,1592,0.313447529
E02001536,6977,1327,0.190196359
E02001537,6638,1209,0.182133173
E02001538,6509,895,0.13750192
E02001539,4642,408,0.08789315
E02001540,9371,1483,0.158254188
E02001541,9215,1141,0.123819859
E02001542,5917,603,0.101909752
E02001543,6787,780,0.114925593
E02001544,6878,869,0.126344868
E02001545,7039,1521,0.21608183
E02001546,7579,1244,0.164137749
E02001547,8301,906,0.109143477
E02001548,6227,562,0.090252128
E02001549,4917,999,0.203172666
E02001550,6022,850,0.14114912
E02001551,4937,685,0.138748228
E02001552,6070,951,0.156672158
E02001553,7959,1237,0.155421535
E02001554,5236,990,0.18907563
E02001555,4743,860,0.18131984
E02001556,7226,1001,0.138527539
E02001557,7908,1955,0.247218007
E02001558,5303,1329,0.250612861
E02001559,6309,1843,0.292122365
E02001560,8480,1021,0.120400943
E02001561,5161,624,0.120906801
E02001562,4838,851,0.175899132
E02001563,6417,1984,0.309178744
E02001564,6290,1732,0.275357711
E02001565,5698,2070,0.363285363
E02001566,6201,1158,0.186744074
E02001567,7222,1005,0.139158128
E02001568,4843,504,0.104067727
E02001569,7439,783,0.105256083
E02001570,5624,625,0.111130868
E02001571,5075,1159,0.228374384
E02001572,5749,526,0.091494173
E02001573,6248,660,0.105633803
E02001574,5182,1058,0.204168275
E02001575,5626,437,0.07767508
E02001576,4643,1370,0.295067844
E02001577,5587,1930,0.345444783
E02001578,7507,1334,0.177700813
E02001579,7438,1391,0.187012638
E02001580,6881,1134,0.164801628
E02001581,4789,755,0.157652955
E02001582,5883,746,0.126806051
E02001583,4542,476,0.104799648
E02001584,5995,1573,0.262385321
E02001585,5007,585,0.116836429
E02001586,6989,725,0.10373444
E02001587,4729,503,0.106364982
E02001588,5701,511,0.089633398
E02001589,6527,1610,0.246667688
E02001590,5521,347,0.062850933
E02001591,6348,670,0.105545054
E02001592,7351,1058,0.143925996
E02001593,5323,627,0.11779072
E02001594,5385,783,0.1454039
E02001595,7228,1398,0.193414499
E02001596,7124,1358,0.190623245
E02001597,7510,733,0.097603196
E02001598,7908,1611,0.203717754
E02001599,5141,1424,0.276988913
E02001600,8585,2514,0.292836342
E02001601,4208,924,0.219581749
E02001602,7321,1042,0.142330283
E02001603,5369,796,0.148258521
E02001604,6846,1258,0.183756938
E02001605,5920,1398,0.236148649
E02001606,6447,1095,0.16984644
E02001607,7184,1198,0.166759465
E02001608,5561,1181,0.212371876
E02001609,7015,1754,0.250035638
E02001610,6735,1653,0.245434298
E02001611,6244,1036,0.165919283
E02001612,4789,1230,0.256838588
E02001613,8626,1645,0.190702527
E02001614,9246,1996,0.215877136
E02001615,6441,1719,0.266884024
E02001616,5853,804,0.137365454
E02001617,4194,417,0.099427754
E02001618,7840,2632,0.335714286
E02001619,7381,612,0.082915594
E02001620,4942,579,0.117159045
E02001621,4206,472,0.112220637
E02001622,7049,823,0.11675415
E02001623,6083,643,0.105704422
E02001624,7613,1099,0.144358334
E02001625,5879,594,0.101037591
E02001626,4798,1396,0.290954564
E02001627,4965,1267,0.255186304
E02001628,4492,522,0.116206589
E02001629,5139,716,0.139326717
E02001630,6189,1312,0.211989013
E02001631,6329,1673,0.264338758
E02001632,8525,1697,0.199061584
E02001633,6223,1751,0.281375542
E02001634,8028,3549,0.442077728
E02001635,5044,1024,0.203013481
E02001636,8016,2032,0.253493014
E02001637,4838,628,0.129805705
E02001638,5912,2111,0.357070365
E02001639,5374,2494,0.464086342
E02001640,7690,2466,0.320676203
E02001642,7720,1215,0.15738342
E02001643,5163,2447,0.473949254
E02001646,7801,2701,0.346237662
E02001647,4963,773,0.155752569
E02001648,7775,2936,0.377620579
E02001649,7231,758,0.104826442
E02001650,8042,2349,0.29209152
E02001651,6486,3800,0.585877274
E02001652,10797,3135,0.290358433
E02001653,5768,1069,0.185332871
E02001654,5218,811,0.155423534
E02001655,6187,700,0.113140456
E02001656,6674,3384,0.507042254
E02001657,7127,4005,0.561947524
E02001658,4101,272,0.066325287
E02001659,5105,658,0.128893242
E02001660,8053,4157,0.516205141
E02001661,6438,1407,0.218546132
E02001662,6320,830,0.131329114
E02001663,6269,2654,0.423353007
E02001664,5151,963,0.18695399
E02001665,7596,4236,0.557661927
E02001666,4980,695,0.139558233
E02001669,6318,2191,0.346786958
E02001670,4744,477,0.100548061
E02001671,5115,1045,0.204301075
E02001672,5118,802,0.156701837
E02001673,4505,1077,0.239067703
E02001674,7404,2146,0.289843328
E02001675,7532,1105,0.146707382
E02001676,4890,1933,0.395296524
E02001678,8257,3936,0.476686448
E02001679,5027,907,0.180425701
E02001680,4945,476,0.096258847
E02001681,6160,2596,0.421428571
E02006803,7176,1787,0.249024526
E02006843,8955,3337,0.372640983
E02006844,8106,2290,0.282506785
E02006868,9829,1889,0.192186387
E02006869,9020,1119,0.12405765
E02002183,4679,2145,0.458431289
E02002184,10513,5204,0.495006183
E02002185,4703,2113,0.449287689
E02002186,10579,2952,0.279043388
E02002187,4802,2242,0.466888796
E02002188,6176,1891,0.306185233
E02002189,5181,1177,0.227176221
E02002190,8852,1170,0.13217352
E02002191,6764,749,0.110733294
E02002192,7606,2921,0.384038917
E02002193,4822,620,0.128577354
E02002194,6004,863,0.143737508
E02002195,5338,1885,0.353128513
E02002196,5068,1285,0.253551697
E02002197,7029,2204,0.313558116
E02002198,6794,1837,0.270385634
E02002199,5360,1463,0.272947761
E02002200,7600,2852,0.375263158
E02002201,9747,2377,0.243869909
E02002202,5888,2055,0.349014946
E02002203,5967,805,0.134908664
E02002204,9367,2911,0.310771859
E02002205,8362,2510,0.300167424
E02002206,6874,1086,0.157986616
E02002207,5393,1486,0.27554237
E02002208,6005,861,0.143380516
E02002209,4264,437,0.102485929
E02002210,5939,1147,0.193130157
E02002211,5294,1507,0.284661881
E02002212,4936,981,0.198743922
E02002213,5514,1350,0.244831338
E02002214,4628,821,0.177398444
E02002215,7476,1282,0.171482076
E02002216,6762,939,0.138864241
E02002217,6250,970,0.1552
E02002218,7018,1485,0.211598746
E02002219,5208,759,0.145737327
E02002220,6373,813,0.127569434
E02002221,9854,1715,0.174040999
E02002222,5870,1019,0.173594549
E02002223,5326,851,0.159782201
E02002224,6984,829,0.118699885
E02002225,6622,1535,0.231803081
E02002226,11529,2250,0.195160031
E02002227,4621,494,0.106903268
E02002228,5065,583,0.115103653
E02002229,6274,1317,0.209913931
E02002230,6788,1020,0.150265174
E02002231,9377,1817,0.193771995
E02002232,4800,722,0.150416667
E02002233,6006,729,0.121378621
E02002234,5664,467,0.082450565
E02002235,5002,696,0.139144342
E02002236,4679,847,0.181021586
E02002237,6382,1046,0.163898464
E02002238,4690,593,0.126439232
E02002239,7617,1385,0.181830117
E02002240,8664,1841,0.212488458
E02002241,9194,1319,0.143463128
E02002242,6428,1009,0.156969508
E02002243,7550,1158,0.153377483
E02002244,4902,885,0.180538556
E02002245,4285,456,0.106417736
E02002246,7977,2094,0.262504701
E02002247,7599,3772,0.496381103
E02002248,5852,689,0.117737526
E02002249,4275,507,0.118596491
E02002250,6855,2353,0.3432531
E02002251,6342,1188,0.187322611
E02002252,4959,966,0.194797338
E02002253,5490,766,0.139526412
E02002254,4763,1530,0.321226118
E02002255,5529,630,0.113944655
E02002256,7599,2196,0.288985393
E02002257,4416,633,0.143342391
E02002258,7248,1983,0.273592715
E02002259,5401,1667,0.308646547
E02002260,7588,1731,0.228123353
E02002261,6552,1367,0.208638584
E02002262,6545,1585,0.242169595
E02002263,5434,1293,0.237946264
E02002264,5704,2089,0.366234222
E02002265,4491,1278,0.284569138
E02002266,4803,1352,0.281490735
E02002267,6574,1384,0.210526316
E02002268,8050,1688,0.209689441
E02002269,7703,2230,0.289497598
E02002270,6709,2569,0.382918468
E02002271,5801,1483,0.255645578
E02002272,7610,1410,0.185282523
E02002273,5050,1173,0.232277228
E02002274,5620,1463,0.260320285
E02002275,7051,1427,0.202382641
E02002276,5816,1090,0.18741403
E02002277,5019,908,0.180912532
E02002278,5057,1042,0.206051018
E02002279,5001,860,0.171965607
E02002280,4554,526,0.115502855
E02002281,8789,1407,0.160086472
E02002282,5209,767,0.147245153
E02002283,5813,779,0.134009978
E02002284,5002,894,0.178728509
E02002285,6476,1514,0.233786288
E02002286,4558,802,0.175954366
E02002287,5387,1108,0.205680342
E02002288,7244,991,0.136802871
E02002289,4521,541,0.119663791
E02002290,5208,1363,0.26171275
E02002291,5341,1269,0.237595956
E02002292,4684,1446,0.308710504
E02002293,5353,545,0.101812068
E02002294,7698,1079,0.140166277
E02002295,5002,864,0.172730908
E02002296,5651,1559,0.275880375
E02002297,5599,2018,0.360421504
E02002298,5526,1019,0.184401013
E02002299,5022,806,0.160493827
E02002300,5493,1721,0.313307846
E02002301,5875,1396,0.237617021
E02002302,5180,1491,0.287837838
E02002303,5265,1658,0.314909782
E02002304,5544,1824,0.329004329
E02002305,4796,758,0.158048374
E02002306,5243,1612,0.307457562
E02002307,4935,877,0.177710233
E02002308,5253,1442,0.274509804
E02002309,5455,1341,0.245829514
E02002310,4981,1025,0.205781971
E02002311,5224,1253,0.239854518
E02002312,6938,1554,0.223983857
E02002313,5514,1001,0.181537904
E02002314,4929,1434,0.290931223
E02002315,5453,1148,0.210526316
E02002316,5249,1424,0.271289769
E02002317,5394,1015,0.188172043
E02002318,5334,1093,0.204911886
E02002319,5287,1370,0.259126159
E02002320,5480,1557,0.284124088
E02002321,6181,1869,0.302378256
E02002322,5232,1762,0.3367737
E02002323,6882,2455,0.356727695
E02002324,5363,1587,0.295916465
E02002325,6918,1980,0.286209887
E02002326,4938,1861,0.376873228
E02002327,8011,2759,0.344401448
E02002328,5692,2219,0.389845397
E02002329,9608,3636,0.378434638
E02002330,5510,2172,0.394192377
E02002331,5698,1389,0.243769744
E02002332,4720,1333,0.282415254
E02002333,6553,2359,0.359987792
E02002334,5875,2395,0.407659574
E02002335,6144,2684,0.436848958
E02002336,5437,2443,0.449328674
E02002337,5474,2250,0.411033979
E02002338,5450,1914,0.351192661
E02002339,4633,998,0.215411181
E02002340,4636,1130,0.243744607
E02002341,6025,2770,0.459751037
E02002342,4806,1549,0.322305452
E02002343,4602,1592,0.345936549
E02002344,6358,2739,0.430795848
E02002345,4551,2242,0.49263898
E02002346,4807,1322,0.275015602
E02002347,4782,1207,0.252404852
E02002348,4964,1581,0.318493151
E02002349,4655,2418,0.519441461
E02002350,5136,1994,0.388239875
E02002351,4497,1613,0.358683567
E02002352,6098,2735,0.448507707
E02002353,4571,2358,0.515860862
E02002354,6373,2235,0.350698258
E02002356,6136,2801,0.45648631
E02002357,6522,2431,0.372738424
E02002358,5977,1099,0.183871507
E02002359,5259,1804,0.343030994
E02002360,5425,2334,0.430230415
E02002361,4567,2078,0.455003284
E02002362,6194,1377,0.222311915
E02002363,6061,3450,0.569213001
E02002364,4602,403,0.087570621
E02002366,6052,2122,0.350627892
E02002367,4546,1130,0.248570172
E02002368,6559,2423,0.36941607
E02002369,5318,739,0.138962016
E02002370,5108,571,0.111785435
E02002371,7464,2107,0.282288317
E02002373,8307,2072,0.249428193
E02002374,5695,2124,0.372958736
E02002375,5079,719,0.1415633
E02002376,4689,664,0.141608019
E02002377,4945,848,0.17148635
E02002379,3736,368,0.098501071
E02002380,4378,811,0.185244404
E02002381,5067,1351,0.266627196
E02002382,4204,648,0.154138915
E02002383,7172,1554,0.216675962
E02002384,9435,2666,0.282564918
E02002385,7160,2705,0.377793296
E02002386,7138,1511,0.211683945
E02002387,4272,715,0.167368914
E02002388,5823,1220,0.209513996
E02002389,4970,598,0.120321932
E02002390,4880,752,0.154098361
E02002391,6374,1714,0.268904926
E02002392,8805,2089,0.237251562
E02002393,5944,1181,0.198687752
E02002394,5124,681,0.132903981
E02002395,5034,1443,0.286650775
E02002396,7018,1619,0.230692505
E02002397,6006,1142,0.19014319
E02002398,6216,1390,0.223616474
E02002399,4752,651,0.136994949
E02002400,6655,1117,0.167843727
E02002401,4541,474,0.104382295
E02002402,4782,1376,0.287745713
E02002403,5054,1172,0.231895528
E02002404,7321,2088,0.285206939
E02002405,6056,1390,0.229524439
E02002406,5735,1438,0.250741064
E02002407,4915,591,0.120244151
E02002408,5917,1512,0.255534899
E02002409,4823,711,0.147418619
E02002410,5493,1013,0.18441653
E02002411,5837,1627,0.278739078
E02002412,5538,1185,0.213976165
E02002414,4460,643,0.144170404
E02002415,4603,708,0.153812731
E02002416,5302,892,0.168238401
E02002417,5172,1025,0.198182521
E02002418,5812,1161,0.199759119
E02002419,6082,731,0.120190727
E02002420,6179,1103,0.178507849
E02002421,4458,370,0.08299686
E02002422,5113,1242,0.242910229
E02002423,4479,442,0.098682742
E02002424,6133,1391,0.226805805
E02002425,6924,1491,0.215337955
E02002426,6174,1673,0.270975057
E02002427,5599,1077,0.192355778
E02002428,5484,899,0.163931437
E02002429,6657,1582,0.237644585
E02002430,5361,455,0.084872225
E02002431,6374,1502,0.235644807
E02002432,5672,1172,0.206629055
E02002433,5215,1108,0.212464046
E02002434,6703,1553,0.231687304
E02002435,6054,1419,0.234390486
E02002436,5291,959,0.181251181
E02002437,5016,1236,0.246411483
E02006852,11081,5226,0.471618085
E02006861,11945,3327,0.27852658
E02006875,7342,3750,0.510760011
E02006876,6272,2071,0.330197704
E02002438,6129,459,0.074889868
E02002439,6434,709,0.110195835
E02002440,6194,726,0.117210203
E02002441,7055,804,0.113961729
E02002442,5568,945,0.169719828
E02002443,4873,1149,0.235789042
E02002444,4838,1123,0.232120711
E02002445,5848,1105,0.188953488
E02002446,5058,1040,0.205614868
E02002447,5086,511,0.100471884
E02002448,6161,557,0.090407401
E02002449,6465,1110,0.171693735
E02002450,5481,1025,0.18700967
E02002451,6072,1541,0.253787879
E02002452,6551,1087,0.165928866
E02002453,7482,1001,0.133787757
E02002454,6332,1447,0.228521794
E02002455,4788,533,0.111319967
E02002456,5847,1379,0.235847443
E02002457,5969,836,0.140056961
E02002458,7102,1397,0.196705153
E02002459,7377,1299,0.176087841
E02002460,6003,1718,0.286190238
E02002461,8082,1319,0.163202178
E02002462,6097,1292,0.211907495
E02002463,6811,654,0.096021142
E02002464,6385,633,0.099138606
E02002465,5140,1165,0.226653696
E02002466,7428,1587,0.21365105
E02002467,6482,1182,0.182351126
E02002468,4995,1360,0.272272272
E02002469,4892,1070,0.218724448
E02002470,5238,2452,0.468117602
E02002471,8691,2732,0.314348176
E02002472,4999,1245,0.24904981
E02002473,5311,1281,0.241197515
E02002474,4991,898,0.179923863
E02002475,5012,1872,0.373503591
E02002476,4611,401,0.086965951
E02002477,5139,770,0.149834598
E02002478,4656,641,0.137671821
E02002479,6924,959,0.138503755
E02002480,4865,541,0.111202467
E02002481,5088,643,0.126375786
E02002482,5247,574,0.109395845
E02002796,5018,2010,0.400557991
E02002797,6316,2308,0.365421153
E02002798,8188,2842,0.347093307
E02002799,4562,609,0.133494082
E02002800,5882,2634,0.447806868
E02002801,6082,919,0.151101611
E02002802,5997,680,0.113390028
E02002803,7073,2018,0.285310335
E02002804,6082,923,0.15175929
E02002805,4892,1278,0.261242845
E02002806,5691,1541,0.270778422
E02002807,7203,1091,0.151464667
E02002808,10274,2593,0.25238466
E02002809,5400,972,0.18
E02002810,6812,2347,0.344539049
E02002811,7425,1345,0.181144781
E02002812,5656,1932,0.341584158
E02002813,7627,1212,0.158909139
E02002814,6265,2158,0.344453312
E02002815,5522,976,0.176747555
E02002816,7093,3013,0.424784999
E02002817,5161,1547,0.299748111
E02002818,5679,894,0.157422081
E02002819,6183,1382,0.223516093
E02002820,7552,1198,0.158633475
E02002821,7948,892,0.112229492
E02002822,5357,1196,0.223259287
E02002823,6097,844,0.138428735
E02002824,7222,1055,0.146081418
E02002825,6704,1929,0.287738663
E02002826,5113,1617,0.316252689
E02002827,4943,1040,0.210398543
E02002828,6176,1266,0.204987047
E02002829,8021,812,0.10123426
E02002830,7471,1593,0.213224468
E02002831,5461,897,0.164255631
E02002832,6675,1138,0.170486891
E02002833,6436,1044,0.162212554
E02002834,8056,1833,0.227532274
E02002835,9412,2854,0.303229919
E02002836,7633,1139,0.14922049
E02002837,5364,623,0.116144668
E02002838,5644,569,0.100815025
E02002839,5975,1074,0.179748954
E02002842,6159,1282,0.208150674
E02002843,9586,1203,0.125495514
E02002844,8403,871,0.103653457
E02002845,7909,1386,0.175243394
E02002846,6062,1853,0.305674695
E02002847,7644,1259,0.164704343
E02002848,8281,1346,0.162540756
E02002849,11022,3172,0.28778806
E02002851,6577,1847,0.280827125
E02002852,4863,391,0.080403043
E02002853,10051,2667,0.265346732
E02002854,6297,895,0.142131174
E02002855,5651,1866,0.330207043
E02002856,10346,4846,0.468393582
E02002857,5122,1263,0.246583366
E02002858,6099,3061,0.501885555
E02002860,6508,1347,0.20697603
E02002861,5463,502,0.091890902
E02002862,6370,591,0.09277865
E02006815,7136,873,0.122337444
E02006817,6779,1974,0.291193391
E02006819,5878,662,0.112623341
E02006850,9302,2204,0.236938293
E02006851,5785,1980,0.342264477
E02002868,4773,868,0.181856275
E02002869,5695,517,0.090781387
E02002871,6388,933,0.146055103
E02002872,6702,720,0.107430618
E02002873,6905,1112,0.161042723
E02002874,6375,1652,0.259137255
E02002875,6363,1198,0.18827597
E02002876,6480,1224,0.188888889
E02002877,6471,2720,0.420336888
E02002878,5938,527,0.088750421
E02002879,7268,2357,0.324298294
E02002880,6019,647,0.107492939
E02002881,4652,477,0.102536543
E02002882,6997,3166,0.452479634
E02002883,6089,1429,0.234685498
E02002884,4918,1523,0.309678731
E02002885,6237,1301,0.208593875
E02002886,6783,1325,0.195341294
E02002887,5244,631,0.120327994
E02002888,5084,708,0.139260425
E02002889,8099,1565,0.193233733
E02002890,9985,1941,0.194391587
E02002891,6560,1082,0.164939024
E02002892,4711,750,0.159201868
E02002893,11808,2440,0.206639566
E02002894,5456,2220,0.406891496
E02002895,7574,2996,0.395563771
E02002896,7785,1837,0.235966602
E02002897,6482,2472,0.381363777
E02002898,10291,2769,0.269070061
E02002899,9116,1997,0.21906538
E02002901,4788,1191,0.248746867
E02002902,7177,736,0.102549812
E02002903,5146,699,0.135833657
E02002904,4880,469,0.096106557
E02006834,6226,635,0.101991648
E02006904,6445,2551,0.395810706
E02006905,6194,1490,0.240555376
E02002863,6614,1958,0.296038706
E02002864,4824,1328,0.275290216
E02002865,6454,2184,0.338394794
E02002866,6007,2169,0.361078741
E02002867,6784,2457,0.362175708
E02004029,5365,801,0.149301025
E02004030,4798,1620,0.337640684
E02004031,5827,582,0.09987987
E02004032,7030,1433,0.203840683
E02004033,7384,1251,0.169420368
E02004034,6236,1404,0.225144323
E02004035,5465,1810,0.331198536
E02004036,8184,1202,0.146871945
E02004037,6181,1794,0.290244297
E02004038,6560,2038,0.310670732
E02004039,6584,1928,0.292831106
E02004040,7234,1276,0.176389273
E02004041,5750,1093,0.190086957
E02004043,5843,1452,0.248502482
E02004044,6231,2883,0.462686567
E02006827,6169,779,0.126276544
E02004045,7475,1660,0.222073579
E02004046,5197,946,0.182028093
E02004047,4588,648,0.141238012
E02004048,5402,779,0.14420585
E02004049,6541,1184,0.181012078
E02004050,5730,540,0.094240838
E02004051,7358,800,0.108725197
E02004052,6487,1247,0.192230615
E02004053,6267,835,0.133237594
E02004054,7147,1214,0.16986148
E02004055,5965,1066,0.178709137
E02004056,6091,677,0.111147595
E02004057,6090,949,0.155829228
E02004058,6365,848,0.133228594
E02004059,6131,1277,0.208285761
E02004060,6199,868,0.140022584
E02004061,6045,1172,0.193879239
E02004062,6687,1585,0.237027067
E02004063,6686,1982,0.296440323
E02004064,7288,1740,0.238748628
E02004065,7149,2739,0.383130508
E02004066,9731,2403,0.24694276
E02004067,5168,688,0.133126935
E02004068,6270,2494,0.397767145
E02004069,5750,2412,0.419478261
E02004070,5447,1728,0.317238847
E02004071,4209,1214,0.288429556
E02004072,7256,2535,0.349366042
E02004073,7662,2378,0.31036283
E02004074,4829,1496,0.309794989
E02004075,6184,2140,0.346054334
E02004076,5236,1275,0.243506494
E02004077,6456,2144,0.332094176
E02004078,5626,512,0.091006043
E02004080,7758,1066,0.137406548
E02004081,4785,1487,0.3107628
E02004082,5308,1530,0.28824416
E02004083,6281,991,0.157777424
E02004084,5055,501,0.099109792
E02004085,7157,1657,0.231521587
E02004086,6128,1759,0.287043081
E02004087,6337,1218,0.192204513
E02004088,6334,1815,0.286548784
E02004089,5456,947,0.173570381
E02004090,5126,1332,0.259851736
E02004091,7397,1571,0.212383399
E02004092,7746,1519,0.196101214
E02006828,5454,1110,0.203520352
E02004093,5186,1459,0.281334362
E02004094,5707,1061,0.185912038
E02004095,8035,2365,0.294337274
E02004096,7815,3036,0.388483685
E02004097,6438,2316,0.359739049
E02004098,6020,1604,0.266445183
E02004100,6254,2313,0.3698433
E02004102,7342,2156,0.293652956
E02004103,5520,828,0.15
E02004104,5708,1767,0.309565522
E02006872,10391,2979,0.286690405
E02004105,7798,1293,0.165811747
E02004106,6004,1517,0.25266489
E02004108,6251,1372,0.219484882
E02004109,5707,1908,0.334326266
E02004110,6193,1860,0.300339093
E02004111,4658,985,0.211464148
E02004112,5605,2023,0.360927743
E02004113,7423,874,0.117742153
E02004114,6252,1865,0.298304543
E02004115,7533,1489,0.197663613
E02004116,6520,866,0.132822086
E02004117,6080,1182,0.194407895
E02006804,6675,1106,0.165692884
E02004118,5591,1795,0.32105169
E02004119,8337,3257,0.390668106
E02004120,5887,1554,0.263971463
E02004121,5459,1971,0.361055138
E02004122,5242,2081,0.396985883
E02004123,5253,1852,0.352560442
E02004124,6078,956,0.157288582
E02004125,7260,1024,0.141046832
E02004126,5723,932,0.162851651
E02004128,8488,1926,0.226908577
E02006919,6637,1255,0.189091457
E02006920,5955,1098,0.184382872
E02005334,4504,1161,0.25777087
E02005335,5627,1869,0.332148569
E02005336,5590,1475,0.263864043
E02005337,7962,1557,0.195553881
E02005338,8036,1824,0.226978596
E02005339,6795,1994,0.293451067
E02005340,7345,1463,0.199183118
E02005341,5343,1226,0.229459105
E02005342,5487,1281,0.233460908
E02005343,5486,1368,0.249362012
E02005344,6133,1724,0.281102234
E02006820,8026,2046,0.254921505
E02005345,5078,1417,0.279046869
E02005346,9124,2319,0.25416484
E02005347,8915,1977,0.221761077
E02005348,4972,1426,0.286806114
E02005349,5758,1226,0.212921153
E02005350,5429,1242,0.228771413
E02005351,9618,1954,0.20316074
E02005352,4948,2012,0.406628941
E02005353,7542,2049,0.2716786
E02005354,7488,3204,0.427884615
E02005355,5307,1685,0.317505182
E02005356,5383,2081,0.386587405
E02005357,5875,1223,0.208170213
E02005358,8152,2361,0.289622179
E02005359,4891,1162,0.237579227
E02005360,5376,2150,0.399925595
E02005361,5332,1298,0.243435859
E02005362,5151,918,0.178217822
E02005363,5966,1623,0.272041569
E02005364,4228,1020,0.241248817
E02005365,8016,1372,0.171157685
E02005366,5329,1197,0.224620004
E02005368,5032,1965,0.390500795
E02005369,7984,2889,0.361848697
E02005370,6959,1938,0.278488289
E02005371,8045,2511,0.312119329
E02005372,7662,2738,0.357347951
E02005373,8012,2572,0.321018472
E02005374,5400,1225,0.226851852
E02005375,6611,2185,0.330509756
E02005376,7598,2062,0.271387207
E02006816,5731,1897,0.331006805
E02005377,6804,1792,0.263374486
E02005378,4284,1234,0.288048553
E02005379,4903,1208,0.246379767
E02005380,6935,2208,0.318385004
E02005381,6721,1833,0.272727273
E02005382,8185,1427,0.174343311
E02005383,7386,1240,0.167885188
E02005384,5263,1573,0.298878966
E02005385,5040,1324,0.262698413
E02005386,6934,1352,0.194981252
E02005387,7259,1483,0.204298113
E02005388,4685,887,0.189327641
E02005389,4756,1070,0.224978974
E02005390,7320,2172,0.296721311
E02005391,7811,2736,0.350275253
E02005392,7291,1782,0.244410918
E02005393,5801,1593,0.274607826
E02005394,7471,1302,0.174273859
E02005395,7346,1505,0.2048734
E02005396,5517,1867,0.338408555
E02005397,6801,1985,0.291868843
E02005398,5117,1664,0.325190541
E02005399,5098,1747,0.342683405
E02005400,4767,943,0.197818334
E02005401,4638,1563,0.336998706
E02005402,4986,1663,0.333533895
E02005403,5717,1107,0.193633024
E02005404,6039,1388,0.229839377
E02005405,5564,986,0.17721064
E02005406,5897,912,0.154654909
E02005407,6847,1543,0.22535417
E02005408,5970,1429,0.239363484
E02005409,8350,1472,0.176287425
E02005412,6853,2077,0.303078944
E02005414,6363,1062,0.166902405
E02005415,6129,906,0.147821831
E02005416,7369,1618,0.219568462
E02006818,6829,1582,0.231659101
E02006911,12816,4231,0.330134207
E02005417,6203,942,0.151862002
E02005418,7898,723,0.091542163
E02005419,6827,1074,0.157316537
E02005420,6675,762,0.114157303
E02005422,5028,878,0.174622116
E02005423,7864,1269,0.16136826
E02006864,6652,1382,0.207757066
E02006865,6128,1030,0.16808094
E02005424,8419,2070,0.245872431
E02005425,5343,1161,0.217293655
E02005426,7793,1486,0.190683947
E02005427,5736,1488,0.259414226
E02005428,6967,779,0.111812832
E02005429,5863,686,0.117004946
E02005430,5862,1471,0.250938246
E02005431,7068,1181,0.167091115
E02005432,6495,1773,0.272979215
E02005433,6336,602,0.095012626
E02005434,5926,1175,0.198278772
E02005435,6152,619,0.100617685
E02005436,6475,1131,0.174671815
E02005437,4903,535,0.109116867
E02005438,5337,598,0.112047967
E02005439,9204,2032,0.220773577
E02005440,4439,631,0.142149133
E02005441,7100,1431,0.201549296
E02005442,4596,531,0.115535248
E02005443,5627,1302,0.231384397
E02005444,10391,3693,0.355403715
E02005445,9310,1866,0.200429646
E02005446,7934,1765,0.222460297
E02005447,5815,1120,0.192605331
E02005448,5509,876,0.159012525
E02005449,6797,1276,0.187729881
E02005450,7091,1744,0.245945565
E02005451,6019,695,0.115467686
E02005452,9101,1776,0.195143391
E02005453,8833,2660,0.301143439
E02005455,9965,2945,0.29553437
E02005456,7971,1920,0.240873165
E02005457,6857,1741,0.253901123
E02005458,5349,1752,0.327537858
E02005459,6574,1275,0.193945847
E02005460,4962,1463,0.29484079
E02005461,5295,1510,0.285174693
E02005462,7430,1344,0.180888291
E02005463,6919,1875,0.270992918
E02005464,6891,1632,0.236830649
E02006866,5367,1186,0.220980063
E02006867,6287,1256,0.199777318
E02005465,7126,1221,0.171344373
E02005466,5490,782,0.142440801
E02005467,5940,752,0.126599327
E02005468,6191,1069,0.172670005
E02005469,6151,1046,0.17005365
E02005470,8618,1567,0.181828731
E02005471,7494,1121,0.149586336
E02005472,8258,995,0.120489223
E02005473,7563,1194,0.15787386
E02005474,5546,873,0.157410746
E02005475,4977,966,0.194092827
E02005476,5861,1855,0.316498891
E02005477,7349,2200,0.299360457
E02005478,8166,1624,0.198873377
E02005479,6878,1692,0.246001745
E02005480,5441,556,0.102187098
E02005481,8932,1705,0.1908867
E02005482,7925,2176,0.274574132
E02005483,6388,1678,0.262680025
E02005484,5692,1523,0.267568517
E02005485,5005,1148,0.229370629
E02005486,6774,1545,0.228077945
E02005487,7337,2575,0.350960883
E02005488,5209,1314,0.252255711
E02005489,5767,1550,0.268770591
E02005490,7488,1755,0.234375
